atc_code,atc_level1,role,n_substances,n_suppliers,n_ulcm_substances,n_countries,top_country,top_country_share,hhi_country,eu_eea_share
N02AA01,N,api_cep,1,4,1,4,ES,0.25,2500.0,0.75
N02AA01,N,mah_national,1,5,1,,,,,
N02AA03,N,mah_national,1,3,0,,,,,
N02AA05,N,mah_national,1,5,0,,,,,
N02AA08,N,mah_national,2,1,0,,,,,
N02AA51,N,mah_national,3,1,1,,,,,
N02AA55,N,mah_national,2,4,1,,,,,
N02AB,N,mah_national,3,9,1,,,,,
N02AB02,N,mah_national,1,1,0,,,,,
N02AB03,N,api_cep,1,15,1,11,US,0.2667,1288.9,0.4
N02AB03,N,batch_release,1,3,1,3,DE,0.3333,3333.3,1.0
N02AB03,N,mah_national,2,9,1,,,,,
N02AE,N,mah_national,1,5,0,,,,,
N02AE01,N,mah_national,1,5,0,,,,,
N02AJ,N,mah_national,6,13,2,,,,,
N02AJ06,N,mah_national,3,10,2,,,,,
N02AJ08,N,mah_national,2,2,0,,,,,
N02AJ13,N,mah_national,2,4,1,,,,,
N02AJ14,N,mah_national,2,1,0,,,,,
N02AX,N,mah_national,4,7,1,,,,,
N02AX02,N,mah_national,1,5,0,,,,,
N02AX05,N,mah_national,1,1,0,,,,,
N02AX06,N,mah_national,1,5,0,,,,,
N02AX52,N,mah_national,2,1,1,,,,,
N02B,N,mah_national,2,1,0,,,,,
N02BA,N,mah_national,7,4,1,,,,,
N02BA01,N,mah_national,4,3,0,,,,,
N02BA03,N,mah_national,2,1,0,,,,,
N02BA11,N,batch_release,1,1,0,1,FR,1.0,10000.0,1.0
N02BA11,N,mah_national,1,1,0,,,,,
N02BA51,N,mah_national,2,1,1,,,,,
N02BE,N,mah_national,15,21,2,,,,,
N02BE01,N,api_cep,3,20,1,8,CN,0.3,2150.0,0.2
N02BE01,N,mah_national,2,21,1,,,,,
N02BE51,N,mah_national,16,14,2,,,,,
N02BF01,N,mah_national,1,6,0,,,,,
N02BF02,N,api_cep,1,30,0,4,IN,0.8,6600.0,0.0333
N02BF02,N,batch_release,1,12,0,7,DE,0.3333,1944.4,1.0
N02BF02,N,mah_national,1,2,0,,,,,
N02BG,N,mah_national,2,2,0,,,,,
N02BG06,N,mah_national,1,1,0,,,,,
N02BG08,N,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
N02BG08,N,mah_national,1,2,0,,,,,
N02BG09,N,mah_national,1,1,0,,,,,
N02BG10,N,mah_national,2,1,0,,,,,
N02C,N,mah_national,3,3,0,,,,,
N02CC,N,mah_national,8,13,0,,,,,
N02CC01,N,mah_national,1,4,0,,,,,
N02CC02,N,mah_national,1,2,0,,,,,
N02CC03,N,mah_national,1,4,0,,,,,
N02CC04,N,mah_national,1,1,0,,,,,
N02CC05,N,mah_national,1,1,0,,,,,
N02CC06,N,mah_national,1,4,0,,,,,
N02CC07,N,mah_national,1,4,0,,,,,
N02CC08,N,batch_release,1,1,0,1,ES,1.0,10000.0,1.0
N02CC08,N,mah_national,1,1,0,,,,,
N02CD,N,batch_release,1,1,0,1,DK,1.0,10000.0,1.0
N02CD,N,bio_api,1,1,0,1,AT,1.0,10000.0,1.0
N02CD01,N,batch_release,1,3,0,3,AT,0.5,3750.0,1.0
N02CD01,N,bio_api,1,2,0,2,SG,0.5,5000.0,0.0
N02CD03,N,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
N02CD03,N,bio_api,1,2,0,2,KR,0.5,5000.0,0.0
N02CD03,N,mah_national,1,1,0,,,,,
N02CD05,N,mah_national,1,1,0,,,,,
N02CD06,N,batch_release,1,3,0,1,IE,1.0,10000.0,1.0
N02CD06,N,mah_national,1,1,0,,,,,
N02CD07,N,batch_release,1,1,0,1,IT,1.0,10000.0,1.0
N02CD07,N,mah_national,1,1,0,,,,,
N02CX,N,mah_national,2,2,0,,,,,
N02CX01,N,mah_national,1,1,0,,,,,
N02CX07,N,mah_national,1,1,0,,,,,
N02CX08,N,mah_national,1,1,0,,,,,
N03,N,batch_release,1,2,0,2,BE,0.5,5000.0,1.0
N03A,N,mah_national,1,5,0,,,,,
N03AA,N,mah_national,2,2,1,,,,,
N03AA02,N,api_cep,1,6,1,4,CN,0.3333,2777.8,0.3333
N03AA02,N,mah_national,1,1,1,,,,,
N03AA03,N,mah_national,1,1,0,,,,,
N03AB,N,mah_national,2,3,1,,,,,
N03AB02,N,api_cep,1,2,1,2,IN,0.5,5000.0,0.5
N03AB02,N,mah_national,1,2,1,,,,,
N03AB05,N,mah_national,1,1,0,,,,,
N03AD,N,mah_national,1,3,1,,,,,
N03AD01,N,api_cep,1,1,1,1,NL,1.0,10000.0,1.0
N03AD01,N,mah_national,1,4,1,,,,,
N03AE,N,mah_national,1,2,1,,,,,
N03AE01,N,api_cep,1,4,1,2,IN,0.75,6250.0,0.25
N03AE01,N,mah_national,1,2,1,,,,,
N03AF,N,mah_national,4,6,1,,,,,
N03AF01,N,api_cep,7,19,1,8,IN,0.3684,2022.2,0.4211
N03AF01,N,mah_national,1,3,1,,,,,
N03AF02,N,mah_national,1,4,0,,,,,
N03AF03,N,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
N03AF03,N,mah_national,1,1,0,,,,,
N03AF04,N,batch_release,1,1,0,1,PT,1.0,10000.0,1.0
N03AF04,N,mah_national,1,1,0,,,,,
N03AG,N,mah_national,4,2,2,,,,,
N03AG01,N,api_cep,2,9,1,6,IN,0.4444,2592.6,0.3333
N03AG01,N,mah_national,2,2,1,,,,,
N03AG04,N,api_cep,1,4,1,1,IN,1.0,10000.0,0.0
N03AG04,N,batch_release,1,3,1,1,FR,1.0,10000.0,1.0
N03AG04,N,mah_national,1,2,1,,,,,
N03AG06,N,mah_national,1,1,0,,,,,
N03AX,N,api_cep,1,3,0,3,CH,0.3333,3333.3,0.3333
N03AX,N,batch_release,3,4,0,4,IE,0.25,2500.0,1.0
N03AX,N,mah_national,12,27,0,,,,,
N03AX03,N,mah_national,1,1,0,,,,,
N03AX09,N,mah_national,1,9,0,,,,,
N03AX11,N,mah_national,1,5,0,,,,,
N03AX14,N,api_cep,1,34,0,3,IN,0.7647,6280.3,0.0
N03AX14,N,batch_release,1,14,0,9,GR,0.2143,1428.6,1.0
N03AX14,N,mah_national,1,15,0,,,,,
N03AX15,N,batch_release,1,3,0,3,DE,0.3333,3333.3,1.0
N03AX15,N,mah_national,1,4,0,,,,,
N03AX16,N,api_cep,1,30,0,4,IN,0.8,6600.0,0.0333
N03AX16,N,batch_release,1,3,0,3,GR,0.3333,3333.3,1.0
N03AX16,N,mah_national,1,8,0,,,,,
N03AX17,N,batch_release,1,1,0,1,FR,1.0,10000.0,1.0
N03AX17,N,mah_national,1,1,0,,,,,
N03AX18,N,api_cep,1,23,0,3,IN,0.7826,6446.1,0.0435
N03AX18,N,batch_release,1,8,0,8,BE,0.125,1250.0,1.0
N03AX18,N,mah_national,1,7,0,,,,,
N03AX22,N,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
N03AX22,N,mah_national,1,1,0,,,,,
N03AX23,N,api_cep,1,11,0,2,IN,0.6364,5371.9,0.0
N03AX23,N,mah_national,1,2,0,,,,,
N03AX25,N,mah_national,1,1,0,,,,,
N03AX26,N,mah_national,1,1,0,,,,,
N03AX27,N,mah_national,1,1,0,,,,,
N04,N,batch_release,1,1,0,1,PT,1.0,10000.0,1.0
N04,N,mah_national,1,1,0,,,,,
N04AA,N,mah_national,2,3,1,,,,,
N04AA02,N,api_cep,1,4,1,3,IN,0.5,3750.0,0.25
N04AA02,N,mah_national,1,1,1,,,,,
N04AA04,N,mah_national,1,3,0,,,,,
N04B,N,batch_release,1,2,0,2,DE,0.5,5000.0,1.0
N04B,N,mah_national,1,1,0,,,,,
N04BA,N,mah_national,7,8,0,,,,,
N04BA01,N,api_cep,1,13,0,5,CN,0.3846,2781.1,0.1538
N04BA01,N,batch_release,1,1,0,1,NL,1.0,10000.0,1.0
N04BA01,N,mah_national,1,1,0,,,,,
N04BA02,N,mah_national,4,8,0,,,,,
N04BA03,N,batch_release,1,1,0,1,FI,1.0,10000.0,1.0
N04BA03,N,mah_national,3,3,0,,,,,
N04BB01,N,mah_national,1,1,0,,,,,
N04BC,N,mah_national,5,11,0,,,,,
N04BC04,N,mah_national,1,5,0,,,,,
N04BC05,N,api_cep,1,17,0,7,IN,0.5882,3771.6,0.4118
N04BC05,N,batch_release,1,11,0,7,DE,0.3636,2066.1,1.0
N04BC05,N,mah_national,1,3,0,,,,,
N04BC06,N,mah_national,1,2,0,,,,,
N04BC07,N,mah_national,1,2,0,,,,,
N04BC09,N,api_cep,1,5,0,4,IN,0.4,2800.0,0.2
N04BC09,N,batch_release,1,1,0,1,BE,1.0,10000.0,1.0
N04BC09,N,mah_national,1,1,0,,,,,
N04BD,N,mah_national,3,6,0,,,,,
N04BD01,N,mah_national,1,1,0,,,,,
N04BD02,N,batch_release,1,5,0,5,CZ,0.2,2000.0,1.0
N04BD02,N,mah_national,2,5,0,,,,,
N04BX,N,mah_national,3,4,0,,,,,
N04BX01,N,batch_release,1,1,0,1,PL,1.0,10000.0,1.0
N04BX01,N,mah_national,1,1,0,,,,,
N04BX02,N,api_cep,1,13,0,6,IN,0.6154,4082.8,0.2308
N04BX02,N,batch_release,1,6,0,5,FI,0.3333,2222.2,1.0
N04BX02,N,mah_national,1,2,0,,,,,
N05AA,N,mah_national,2,3,0,,,,,
N05AA01,N,mah_national,1,2,0,,,,,
N05AA02,N,mah_national,1,1,0,,,,,
N05AB,N,mah_national,2,2,0,,,,,
N05AB04,N,mah_national,1,1,0,,,,,
N05AB06,N,mah_national,1,1,0,,,,,
N05AD,N,mah_national,1,2,1,,,,,
N05AD01,N,api_cep,1,8,1,4,IN,0.625,4375.0,0.375
N05AD01,N,mah_national,1,2,1,,,,,
N05AD08,N,mah_national,1,2,0,,,,,
N05AE,N,mah_national,2,2,0,,,,,
N05AE04,N,mah_national,1,1,0,,,,,
N05AE05,N,batch_release,1,1,0,1,IT,1.0,10000.0,1.0
N05AE05,N,mah_national,1,1,0,,,,,
N05AF,N,mah_national,2,1,0,,,,,
N05AF01,N,mah_national,1,1,0,,,,,
N05AF05,N,mah_national,1,1,0,,,,,
N05AH,N,mah_national,6,18,1,,,,,
N05AH01,N,batch_release,1,1,0,1,ES,1.0,10000.0,1.0
N05AH01,N,mah_national,1,1,0,,,,,
N05AH02,N,mah_national,1,3,0,,,,,
N05AH03,N,api_cep,5,23,1,5,IN,0.7391,5652.2,0.1739
N05AH03,N,batch_release,1,18,1,8,DE,0.3889,2222.2,1.0
N05AH03,N,mah_national,2,10,1,,,,,
N05AH04,N,mah_national,1,10,0,,,,,
N05AH05,N,batch_release,1,1,0,1,BE,1.0,10000.0,1.0
N05AH05,N,mah_national,1,1,0,,,,,
N05AL,N,mah_national,2,3,0,,,,,
N05AL01,N,mah_national,1,2,0,,,,,
N05AL05,N,mah_national,1,3,0,,,,,
N05AN,N,mah_national,2,3,0,,,,,
N05AN01,N,mah_national,2,3,0,,,,,
N05AX,N,mah_national,4,14,0,,,,,
N05AX08,N,api_cep,1,20,0,7,IN,0.55,3400.0,0.35
N05AX08,N,batch_release,1,1,0,1,ES,1.0,10000.0,1.0
N05AX08,N,mah_national,1,11,0,,,,,
N05AX12,N,api_cep,1,21,0,7,IN,0.619,4104.3,0.2381
N05AX12,N,batch_release,1,14,0,8,GR,0.2143,1428.6,1.0
N05AX12,N,mah_national,1,10,0,,,,,
N05AX13,N,batch_release,1,3,0,3,BE,0.3333,3333.3,1.0
N05AX13,N,mah_national,1,6,0,,,,,
N05AX15,N,batch_release,1,1,0,1,HU,1.0,10000.0,1.0
N05AX15,N,mah_national,1,1,0,,,,,
N05AX16,N,batch_release,1,2,0,2,DK,0.5,5000.0,1.0
N05AX16,N,mah_national,1,1,0,,,,,
N05BA,N,mah_national,6,13,2,,,,,
N05BA01,N,api_cep,1,6,1,3,IN,0.6667,5000.0,0.1667
N05BA01,N,mah_national,1,4,1,,,,,
N05BA02,N,mah_national,1,1,0,,,,,
N05BA06,N,api_cep,1,6,1,3,IN,0.5,3888.9,0.5
N05BA06,N,mah_national,1,4,1,,,,,
N05BA08,N,mah_national,1,1,0,,,,,
N05BA09,N,mah_national,1,5,0,,,,,
N05BA12,N,mah_national,1,5,0,,,,,
N05BB,N,mah_national,1,1,0,,,,,
N05BB01,N,mah_national,1,1,0,,,,,
N05CD,N,mah_national,5,7,1,,,,,
N05CD01,N,mah_national,1,1,0,,,,,
N05CD05,N,mah_national,1,1,0,,,,,
N05CD07,N,mah_national,1,1,0,,,,,
N05CD08,N,api_cep,1,8,1,5,IN,0.375,2500.0,0.375
N05CD08,N,batch_release,1,1,1,1,DE,1.0,10000.0,1.0
N05CD08,N,mah_national,1,9,1,,,,,
N05CD14,N,batch_release,1,2,0,1,DE,1.0,10000.0,1.0
N05CD14,N,mah_national,1,1,0,,,,,
N05CF,N,mah_national,2,6,0,,,,,
N05CF01,N,mah_national,1,6,0,,,,,
N05CF02,N,mah_national,1,4,0,,,,,
N05CH,N,batch_release,1,1,0,1,NL,1.0,10000.0,1.0
N05CH,N,mah_national,2,2,0,,,,,
N05CH01,N,api_cep,1,2,0,2,IN,0.5,5000.0,0.5
N05CH01,N,batch_release,1,3,0,3,DE,0.3333,3333.3,1.0
N05CH01,N,mah_national,1,5,0,,,,,
N05CH03,N,mah_national,1,1,0,,,,,
N05CJ03,N,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
N05CJ03,N,mah_national,1,1,0,,,,,
N05CM,N,mah_national,1,2,1,,,,,
N05CM18,N,batch_release,1,1,1,1,FI,1.0,10000.0,1.0
N05CM18,N,mah_national,1,7,1,,,,,
N06,N,mah_national,1,1,0,,,,,
N06A,N,batch_release,1,1,0,1,NL,1.0,10000.0,1.0
N06A,N,mah_national,1,3,0,,,,,
N06AA,N,mah_national,7,9,0,,,,,
N06AA04,N,mah_national,1,1,0,,,,,
N06AA06,N,mah_national,1,1,0,,,,,
N06AA07,N,mah_national,1,1,0,,,,,
N06AA09,N,mah_national,1,5,0,,,,,
N06AA10,N,mah_national,1,1,0,,,,,
N06AA16,N,mah_national,2,2,0,,,,,
N06AB,N,mah_national,6,17,0,,,,,
N06AB03,N,mah_national,1,6,0,,,,,
N06AB04,N,mah_national,1,5,0,,,,,
N06AB05,N,mah_national,1,2,0,,,,,
N06AB06,N,mah_national,1,9,0,,,,,
N06AB08,N,mah_national,1,1,0,,,,,
N06AB10,N,mah_national,1,15,0,,,,,
N06AF,N,mah_national,1,1,0,,,,,
N06AF04,N,mah_national,1,2,0,,,,,
N06AG,N,mah_national,1,1,0,,,,,
N06AG02,N,mah_national,1,1,0,,,,,
N06AX,N,mah_national,7,19,0,,,,,
N06AX05,N,mah_national,1,4,0,,,,,
N06AX11,N,mah_national,1,6,0,,,,,
N06AX12,N,mah_national,1,5,0,,,,,
N06AX16,N,mah_national,1,12,0,,,,,
N06AX18,N,mah_national,1,1,0,,,,,
N06AX21,N,api_cep,1,29,0,8,IN,0.5172,3269.9,0.2414
N06AX21,N,batch_release,1,4,0,4,DE,0.25,2500.0,1.0
N06AX21,N,mah_national,1,5,0,,,,,
N06AX22,N,batch_release,1,4,0,4,ES,0.25,2500.0,1.0
N06AX22,N,mah_national,1,2,0,,,,,
N06AX26,N,batch_release,1,1,0,1,DK,1.0,10000.0,1.0
N06AX26,N,mah_national,2,3,0,,,,,
N06AX27,N,api_cep,1,4,1,2,DE,0.5,5000.0,0.5
N06AX27,N,batch_release,1,1,1,1,BE,1.0,10000.0,1.0
N06AX27,N,mah_national,1,1,1,,,,,
N06AX31,N,mah_national,1,1,0,,,,,
N06BA,N,mah_national,4,7,0,,,,,
N06BA04,N,api_cep,1,15,0,7,IN,0.4,2533.3,0.1333
N06BA04,N,batch_release,1,2,0,2,DE,0.5,5000.0,1.0
N06BA04,N,mah_national,1,5,0,,,,,
N06BA07,N,mah_national,1,4,0,,,,,
N06BA09,N,mah_national,1,3,0,,,,,
N06BA12,N,mah_national,1,2,0,,,,,
N06BA14,N,batch_release,1,1,0,1,IE,1.0,10000.0,1.0
N06BA14,N,mah_national,1,1,0,,,,,
N06BC,N,mah_national,1,1,1,,,,,
N06BC01,N,api_cep,1,9,1,3,CN,0.6667,5061.7,0.2222
N06BC01,N,batch_release,1,4,1,3,FR,0.5,3750.0,1.0
N06BC01,N,mah_national,1,2,1,,,,,
N06BX,N,mah_national,1,1,0,,,,,
N06BX13,N,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
N06BX13,N,mah_national,1,1,0,,,,,
N06DA,N,mah_national,3,15,0,,,,,
N06DA02,N,mah_national,1,8,0,,,,,
N06DA03,N,api_cep,1,14,0,7,IN,0.5,2959.2,0.4286
N06DA03,N,batch_release,1,7,0,4,DE,0.375,3125.0,1.0
N06DA03,N,mah_national,1,7,0,,,,,
N06DA04,N,mah_national,1,3,0,,,,,
N06DX,N,mah_national,1,8,0,,,,,
N06DX01,N,api_cep,1,7,0,4,IN,0.5714,3877.6,0.2857
N06DX01,N,batch_release,1,9,0,7,DE,0.2222,1604.9,1.0
N06DX01,N,mah_national,1,10,0,,,,,
N06DX04,N,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
N06DX04,N,bio_api,1,1,0,1,CH,1.0,10000.0,0.0
N06DX04,N,mah_national,1,1,0,,,,,
N06DX05,N,batch_release,1,1,0,1,FR,1.0,10000.0,1.0
N06DX05,N,bio_api,1,1,0,1,IE,1.0,10000.0,1.0
N06DX05,N,mah_national,1,1,0,,,,,
N07,N,batch_release,3,3,0,3,AT,0.3333,3333.3,1.0
N07,N,bio_api,1,1,0,1,IT,1.0,10000.0,1.0
N07,N,mah_national,4,4,0,,,,,
N07AA,N,mah_national,3,3,0,,,,,
N07AA01,N,api_cep,1,1,1,1,AT,1.0,10000.0,1.0
N07AA02,N,mah_national,1,2,0,,,,,
N07AA51,N,mah_national,2,1,0,,,,,
N07AB01,N,mah_national,1,1,0,,,,,
N07BA,N,mah_national,5,9,0,,,,,
N07BA01,N,mah_national,2,7,0,,,,,
N07BA03,N,batch_release,1,2,0,2,DE,0.5,5000.0,1.0
N07BA03,N,mah_national,1,3,0,,,,,
N07BA04,N,mah_national,1,2,0,,,,,
N07BB,N,mah_national,4,6,0,,,,,
N07BB01,N,mah_national,1,1,0,,,,,
N07BB03,N,mah_national,1,3,0,,,,,
N07BB04,N,mah_national,1,2,0,,,,,
N07BB05,N,batch_release,1,2,0,2,DK,0.5,5000.0,1.0
N07BB05,N,mah_national,1,1,0,,,,,
N07BC,N,mah_national,3,9,1,,,,,
N07BC01,N,api_cep,1,17,0,10,IN,0.2941,1487.9,0.3529
N07BC01,N,batch_release,1,2,0,2,DE,0.5,5000.0,1.0
N07BC01,N,mah_national,1,4,0,,,,,
N07BC02,N,mah_national,1,6,0,,,,,
N07BC51,N,batch_release,1,3,0,3,IE,0.3333,3333.3,1.0
N07BC51,N,mah_national,2,3,1,,,,,
N07CA,N,mah_national,3,6,0,,,,,
N07CA01,N,mah_national,1,5,0,,,,,
N07CA02,N,mah_national,1,1,0,,,,,
N07CA52,N,mah_national,2,1,0,,,,,
N07X,N,api_cep,1,3,0,2,IN,0.6667,5555.6,0.3333
N07XX,N,mah_national,6,8,1,,,,,
N07XX02,N,batch_release,1,1,1,1,FR,1.0,10000.0,1.0
N07XX02,N,mah_national,1,2,1,,,,,
N07XX04,N,batch_release,1,1,0,1,BE,1.0,10000.0,1.0
N07XX04,N,mah_national,1,2,0,,,,,
N07XX05,N,batch_release,1,2,0,2,BE,0.5,5000.0,1.0
N07XX05,N,mah_national,2,1,0,,,,,
N07XX06,N,mah_national,1,2,0,,,,,
N07XX07,N,batch_release,1,6,0,6,ES,0.1667,1666.7,1.0
N07XX07,N,mah_national,1,3,0,,,,,
N07XX08,N,batch_release,1,3,0,3,BE,0.3333,3333.3,1.0
N07XX08,N,mah_national,1,1,0,,,,,
N07XX11,N,batch_release,1,2,0,1,FR,1.0,10000.0,1.0
N07XX11,N,mah_national,1,1,0,,,,,
N07XX16,N,batch_release,1,2,0,2,CZ,0.5,5000.0,1.0
N07XX16,N,mah_national,1,1,0,,,,,
N07XX18,N,batch_release,1,1,0,1,NL,1.0,10000.0,1.0
N07XX18,N,mah_national,1,1,0,,,,,
N07XX21,N,batch_release,1,1,0,1,SE,1.0,10000.0,1.0
N07XX21,N,mah_national,1,1,0,,,,,
N07XX22,N,batch_release,1,1,0,1,NL,1.0,10000.0,1.0
N07XX22,N,mah_national,1,1,0,,,,,
N07XX25,N,batch_release,1,2,0,2,IE,0.5,5000.0,1.0
N07XX25,N,mah_national,1,1,0,,,,,
N07XX27,N,batch_release,1,2,0,2,FR,0.5,5000.0,1.0
N07XX27,N,mah_national,1,1,0,,,,,
P01AB01,P,api_cep,2,10,1,3,IN,0.5,4200.0,0.1
P01AB01,P,mah_national,1,1,1,,,,,
P01BA,P,mah_national,3,2,0,,,,,
P01BA02,P,mah_national,1,1,0,,,,,
P01BB,P,mah_national,2,3,0,,,,,
P01BB51,P,mah_national,2,3,0,,,,,
P01BC,P,mah_national,1,1,0,,,,,
P01BC01,P,mah_national,1,1,0,,,,,
P01BE,P,mah_national,2,1,0,,,,,
P01BE03,P,batch_release,1,1,0,1,IE,1.0,10000.0,1.0
P01BE03,P,mah_national,1,1,0,,,,,
P01BE05,P,mah_national,2,1,0,,,,,
P01BF,P,mah_national,2,1,0,,,,,
P01BF05,P,batch_release,1,1,0,1,IT,1.0,10000.0,1.0
P01BF05,P,mah_national,2,1,0,,,,,
P01CX,P,mah_national,1,1,0,,,,,
P01CX01,P,mah_national,1,1,0,,,,,
P01CX03,P,mah_national,1,1,0,,,,,
P02CA,P,mah_national,1,1,0,,,,,
P02CA01,P,mah_national,1,1,0,,,,,
P02CA03,P,api_cep,2,8,1,3,IN,0.625,4687.5,0.0
P02CF01,P,mah_national,1,1,0,,,,,
P03AC,P,mah_national,1,2,0,,,,,
P03AC04,P,mah_national,1,2,0,,,,,
P03AX,P,mah_national,2,2,0,,,,,
P03AX01,P,mah_national,1,1,0,,,,,
P03AX03,P,mah_national,1,1,0,,,,,
R01AA,R,mah_national,2,3,0,,,,,
R01AA05,R,mah_national,1,1,0,,,,,
R01AA07,R,mah_national,1,2,0,,,,,
R01AB,R,mah_national,3,2,1,,,,,
R01AB06,R,mah_national,3,3,1,,,,,
R01AC,R,mah_national,1,1,0,,,,,
R01AC03,R,mah_national,1,1,0,,,,,
R01AD,R,mah_national,5,10,0,,,,,
R01AD01,R,mah_national,1,2,0,,,,,
R01AD08,R,mah_national,1,2,0,,,,,
R01AD09,R,mah_national,1,5,0,,,,,
R01AD11,R,mah_national,1,1,0,,,,,
R01AD12,R,api_cep,1,22,0,10,IN,0.2727,1652.9,0.5
R01AD12,R,batch_release,1,1,0,1,ES,1.0,10000.0,1.0
R01AD12,R,mah_national,1,2,0,,,,,
R01AD58,R,mah_national,2,6,0,,,,,
R01AD59,R,mah_national,2,2,0,,,,,
R01AX,R,mah_national,8,3,1,,,,,
R01AX03,R,mah_national,1,1,1,,,,,
R01AX10,R,mah_national,3,1,0,,,,,
R01BA,R,mah_national,7,4,0,,,,,
R01BA02,R,mah_national,2,1,0,,,,,
R01BA52,R,batch_release,1,1,0,1,BE,1.0,10000.0,1.0
R01BA52,R,mah_national,7,4,0,,,,,
R02AA,R,mah_national,8,4,1,,,,,
R02AA03,R,mah_national,5,2,1,,,,,
R02AA05,R,mah_national,2,1,1,,,,,
R02AA12,R,mah_national,1,1,0,,,,,
R02AA20,R,mah_national,2,1,0,,,,,
R02AX,R,mah_national,1,1,0,,,,,
R02AX01,R,mah_national,1,3,0,,,,,
R03,R,batch_release,1,1,0,1,FR,1.0,10000.0,1.0
R03,R,mah_national,1,1,0,,,,,
R03AC,R,mah_national,6,6,1,,,,,
R03AC02,R,api_cep,1,11,1,5,IN,0.5455,3553.7,0.3636
R03AC02,R,mah_national,1,5,1,,,,,
R03AC03,R,mah_national,2,2,1,,,,,
R03AC12,R,mah_national,1,3,0,,,,,
R03AC13,R,mah_national,2,2,0,,,,,
R03AC18,R,batch_release,1,2,0,2,DE,0.5,5000.0,1.0
R03AC18,R,mah_national,1,1,0,,,,,
R03AC19,R,mah_national,1,1,0,,,,,
R03AK,R,batch_release,1,2,0,2,DE,0.5,5000.0,1.0
R03AK,R,mah_national,9,10,2,,,,,
R03AK04,R,mah_national,2,1,2,,,,,
R03AK06,R,batch_release,1,1,0,1,PL,1.0,10000.0,1.0
R03AK06,R,mah_national,2,12,0,,,,,
R03AK07,R,batch_release,1,2,0,2,PL,0.6667,5555.6,1.0
R03AK07,R,mah_national,3,5,0,,,,,
R03AK08,R,mah_national,2,2,0,,,,,
R03AK10,R,batch_release,2,1,0,1,FR,1.0,10000.0,1.0
R03AK10,R,mah_national,3,1,0,,,,,
R03AK11,R,mah_national,2,3,0,,,,,
R03AK14,R,mah_national,2,1,0,,,,,
R03AL,R,batch_release,3,4,0,3,ES,0.5,3750.0,1.0
R03AL,R,mah_national,8,5,2,,,,,
R03AL02,R,mah_national,2,4,2,,,,,
R03AL03,R,batch_release,2,1,0,1,FR,1.0,10000.0,1.0
R03AL03,R,mah_national,2,1,0,,,,,
R03AL04,R,batch_release,1,2,0,2,DE,0.5,5000.0,1.0
R03AL04,R,mah_national,2,2,0,,,,,
R03AL05,R,batch_release,1,1,0,1,ES,1.0,10000.0,1.0
R03AL05,R,mah_national,2,1,0,,,,,
R03AL07,R,batch_release,1,1,0,1,FR,1.0,10000.0,1.0
R03AL07,R,mah_national,2,1,0,,,,,
R03AL08,R,batch_release,1,1,0,1,FR,1.0,10000.0,1.0
R03AL08,R,mah_national,4,1,0,,,,,
R03AL09,R,batch_release,1,3,0,3,AT,0.3333,3333.3,1.0
R03AL09,R,mah_national,3,1,0,,,,,
R03AL11,R,batch_release,1,1,0,1,FR,1.0,10000.0,1.0
R03AL11,R,mah_national,3,1,0,,,,,
R03AL12,R,mah_national,3,1,0,,,,,
R03BA,R,mah_national,5,10,0,,,,,
R03BA01,R,mah_national,1,3,0,,,,,
R03BA02,R,mah_national,1,3,0,,,,,
R03BA05,R,mah_national,1,4,0,,,,,
R03BA07,R,mah_national,1,1,0,,,,,
R03BA08,R,mah_national,1,3,0,,,,,
R03BB,R,batch_release,1,1,0,1,ES,1.0,10000.0,1.0
R03BB,R,mah_national,5,7,1,,,,,
R03BB01,R,api_cep,1,9,1,3,IN,0.6667,5061.7,0.3333
R03BB01,R,mah_national,1,2,1,,,,,
R03BB04,R,mah_national,1,7,0,,,,,
R03BB05,R,mah_national,1,1,0,,,,,
R03BB06,R,api_cep,1,13,0,5,IN,0.4615,3017.8,0.3077
R03BB06,R,batch_release,1,2,0,2,DE,0.5,5000.0,1.0
R03BB06,R,mah_national,1,1,0,,,,,
R03BB07,R,batch_release,1,1,0,1,FR,1.0,10000.0,1.0
R03BB07,R,mah_national,1,1,0,,,,,
R03BB54,R,mah_national,2,3,0,,,,,
R03CA02,R,api_cep,1,4,1,3,CN,0.5,3750.0,0.5
R03CC,R,mah_national,2,2,1,,,,,
R03CC02,R,api_cep,1,11,1,5,IN,0.5455,3553.7,0.3636
R03CC02,R,mah_national,1,1,1,,,,,
R03CC03,R,mah_national,1,1,0,,,,,
R03DA,R,mah_national,2,2,0,,,,,
R03DA04,R,mah_national,1,1,0,,,,,
R03DA05,R,mah_national,1,2,0,,,,,
R03DC,R,mah_national,1,9,0,,,,,
R03DC03,R,mah_national,1,11,0,,,,,
R03DX,R,mah_national,4,3,0,,,,,
R03DX05,R,batch_release,1,6,0,4,DE,0.3333,2777.8,1.0
R03DX05,R,bio_api,1,3,0,3,FR,0.3333,3333.3,0.3333
