search_atc,atc_code,atc_text,eingangsnummer,arzneimittel,role,name,pu_nummer,plz_ort,land
L01DB01,L01DB01,Doxorubicin,2192354,Doxorubicin HCl PhaRes 2 mg/ml Injektionslösung,Wirkstoffherstellung,Gemini PharmChem Mannheim GmbH (BS 1),1007219,68305 Mannheim,Deutschland
L01DB01,L01DB01,Doxorubicin,2192354,Doxorubicin HCl PhaRes 2 mg/ml Injektionslösung,Wirkstoffherstellung,Zhejiang Hisun Pharmaceutical Co. Ltd. (BS 2),8039622,"318000 JIAOJIANG DISTRICT, TAIZHOU, ZHEJIANG",China
L01DB01,L01DB01,Doxorubicin,2192354,Doxorubicin HCl PhaRes 2 mg/ml Injektionslösung,Wirkstoffherstellung,Zhejiang Hisun Pharmaceutical Co. Ltd.,8103001,"318000 JIAOJIANG DISTRICT,TAIZHOU CITY, ZHEJIANG PROVINCE",China
L01DB01,L01DB01,Doxorubicin,2109075,Doxorubicin HEXAL 2 mg/ml,Zulassungsinhaber,H e x a l Aktiengesellschaft,3079284,83607 Holzkirchen,Deutschland
L01DB01,L01DB01,Doxorubicin,2109075,Doxorubicin HEXAL 2 mg/ml,Hersteller/Endfreigabe,Salutas Pharma GmbH,4238135,39179 Barleben,Deutschland
L01DB01,L01DB01,Doxorubicin,2109075,Doxorubicin HEXAL 2 mg/ml,Hersteller/Endfreigabe,EBEWE Pharma Ges.m.b.H. Nfg. KG Offizieller Name lt HR: EBEWE Arzneimittel Ges.m.b.H. Nfg. KG,3259253,4866 UNTERACH AM ATTERSEE,Österreich
L01DB01,L01DB01,Doxorubicin,2109075,Doxorubicin HEXAL 2 mg/ml,Hersteller/Endfreigabe,FAREVA Unterach GmbH,1008685,4866 UNTERACH AM ATTERSEE,Österreich
L01DB01,L01DB01,Doxorubicin,2109075,Doxorubicin HEXAL 2 mg/ml,Wirkstoffherstellung,SICOR Societa' Italiana Corticosteroidi S.R.L. (BS 1),8104207,13048 SANTHIA (VC),Italien
L01DB01,L01DB01,Doxorubicin,2109075,Doxorubicin HEXAL 2 mg/ml,Wirkstoffherstellung,"MicroBiopharm Japan Co., Ltd.",8172568,"104-0031 CHUO-KU, TOKYO",Japan
L01DB01,L01DB01,Doxorubicin,7006573,Doxorubicin pegyliert liposomal beta 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Zulassungsinhaber,betapharm Arzneimittel GmbH,3364323,86156 Augsburg,Deutschland
L01DB01,L01DB01,Doxorubicin,7006573,Doxorubicin pegyliert liposomal beta 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Hersteller/Endfreigabe,Rual Laboratories S.R.L. (BS 1),8182182,030138 BUCURESTI,Rumänien
L01DB01,L01DB01,Doxorubicin,7006573,Doxorubicin pegyliert liposomal beta 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Hersteller/Endfreigabe,Rual Laboratories S.R.L.,8182176,050686 BUCURESTI,Rumänien
L01DB01,L01DB01,Doxorubicin,7006573,Doxorubicin pegyliert liposomal beta 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Hersteller/Endfreigabe,Dr. Reddy's Laboratories Romania SRL (BS 2),1012916,"014134 BUCURESTI, SECTORUL 1",Rumänien
L01DB01,L01DB01,Doxorubicin,7006573,Doxorubicin pegyliert liposomal beta 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Hersteller/Endfreigabe,Dr. Reddy's Laboratories Romania SRL,1007620,"014134 BUCURESTI, SECTORUL 1",Rumänien
L01DB01,L01DB01,Doxorubicin,7006573,Doxorubicin pegyliert liposomal beta 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Hersteller/Endfreigabe,Pharmadox Healthcare Limited,8134349,PLA 3000 PAOLA,Malta
L01DB01,L01DB01,Doxorubicin,7006573,Doxorubicin pegyliert liposomal beta 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Hersteller/Endfreigabe,betapharm Arzneimittel GmbH,3364323,86156 Augsburg,Deutschland
L01DB01,L01DB01,Doxorubicin,7006573,Doxorubicin pegyliert liposomal beta 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Wirkstoffherstellung,Gemini PharmChem Mannheim GmbH (BS 1),1007219,68305 Mannheim,Deutschland
L01DB01,L01DB01,Doxorubicin,2151199,Doxorubicinhydrochlorid Bendalis 2 mg/ml,Zulassungsinhaber,Bendalis GmbH,8086604,82041 Oberhaching,Deutschland
L01DB01,L01DB01,Doxorubicin,2151199,Doxorubicinhydrochlorid Bendalis 2 mg/ml,Hersteller/Endfreigabe,STADAPHARM GmbH,3364435,61118 Bad Vilbel,Deutschland
L01DB01,L01DB01,Doxorubicin,2151199,Doxorubicinhydrochlorid Bendalis 2 mg/ml,Wirkstoffherstellung,SICOR Societa' Italiana Corticosteroidi S.R.L. (BS 2),8013723,20017 RHO (MI),Italien
L01DB01,L01DB01,Doxorubicin,2151199,Doxorubicinhydrochlorid Bendalis 2 mg/ml,Wirkstoffherstellung,Zhejiang Hisun Pharmaceutical Co. Ltd. (BS 2),8039622,"318000 JIAOJIANG DISTRICT, TAIZHOU, ZHEJIANG",China
L01DB01,L01DB01,Doxorubicin,2151199,Doxorubicinhydrochlorid Bendalis 2 mg/ml,Wirkstoffherstellung,Gemini PharmChem Mannheim GmbH (BS 1),1007219,68305 Mannheim,Deutschland
L01DB01,L01DB01,Doxorubicin,2151199,Doxorubicinhydrochlorid Bendalis 2 mg/ml,Wirkstoffherstellung,"STADAPHARM, Gesellschaft mit beschränkter Haftung (BS 1)",8102504,30625 Hannover,Deutschland
L01DB01,L01DB01,Doxorubicin,2151199,Doxorubicinhydrochlorid Bendalis 2 mg/ml,Wirkstoffherstellung,SYNBIAS PHARMA Limited (BS 2),8133226,83085 DONETSK,Ukraine
L01DB01,L01DB01,Doxorubicin,2151199,Doxorubicinhydrochlorid Bendalis 2 mg/ml,Wirkstoffherstellung,SICOR Societa' Italiana Corticosteroidi S.R.L. (BS 1),8104207,13048 SANTHIA (VC),Italien
L01DB01,L01DB01,Doxorubicin,2174236,Doxorubicinhydrochlorid Teva 2 mg/ml Konzentrat zur Herstellung einer Infusionslösung,Zulassungsinhaber,TEVA GmbH,3086597,89079 Ulm,Deutschland
L01DB01,L01DB01,Doxorubicin,2174236,Doxorubicinhydrochlorid Teva 2 mg/ml Konzentrat zur Herstellung einer Infusionslösung,Hersteller/Endfreigabe,Pharmachemie B.V.,3189127,2031 GA HAARLEM,Niederlande
L01DB01,L01DB01,Doxorubicin,2174236,Doxorubicinhydrochlorid Teva 2 mg/ml Konzentrat zur Herstellung einer Infusionslösung,Wirkstoffherstellung,SICOR Societa' Italiana Corticosteroidi S.R.L. (BS 2),8013723,20017 RHO (MI),Italien
L01DB01,L01DB01,Doxorubicin,2174236,Doxorubicinhydrochlorid Teva 2 mg/ml Konzentrat zur Herstellung einer Infusionslösung,Wirkstoffherstellung,SICOR Societa' Italiana Corticosteroidi S.R.L. (BS 1),8104207,13048 SANTHIA (VC),Italien
L01DB01,L01DB01,Doxorubicin,2195165,Doxorubicinhydrochlorid Teva 2 mg/ml Konzentrat zur Herstellung einer Infusionslösung,Zulassungsinhaber,BB Farma s.r.l.,8126628,21017 SAMARATE (VA),Italien
L01DB01,L01DB01,Doxorubicin,2195165,Doxorubicinhydrochlorid Teva 2 mg/ml Konzentrat zur Herstellung einer Infusionslösung,Hersteller/Endfreigabe,Pricetag AD Beiname: Pricetag EAD (BS 1),8153134,1330 SOFIA,Bulgarien
L01DB01,L01DB01,Doxorubicin,2195165,Doxorubicinhydrochlorid Teva 2 mg/ml Konzentrat zur Herstellung einer Infusionslösung,Hersteller/Endfreigabe,Falorni S.r.l.,8046987,51100 SERRAVALLE PISTOIESE (PT),Italien
L01DB01,L01DB01,Doxorubicin,2792694,Myocet 50 mg Pulver und Beimischungen für ein Konzentrat zur Herstellung einer liposomalen Infusionsdispersion,Zulassungsinhaber,EMRA-MED Arzneimittel GmbH,3263935,22946 Trittau,Deutschland
L01DB01,L01DB01,Doxorubicin,2792694,Myocet 50 mg Pulver und Beimischungen für ein Konzentrat zur Herstellung einer liposomalen Infusionsdispersion,Hersteller/Endfreigabe,EMRA-MED Arzneimittel GmbH,3263935,22946 Trittau,Deutschland
L01DB01,L01DB01,Doxorubicin,2792638,Myocet 50 mg Pulver und Beimischungen für ein Konzentrat zur Herstellung einer liposomalen Infusionsdispersion,Zulassungsinhaber,CC - Pharma GmbH,8029457,54570 Densborn,Deutschland
L01DB01,L01DB01,Doxorubicin,2792638,Myocet 50 mg Pulver und Beimischungen für ein Konzentrat zur Herstellung einer liposomalen Infusionsdispersion,Hersteller/Endfreigabe,CC - Pharma GmbH,8029457,54570 Densborn,Deutschland
L01DB01,L01DB01,Doxorubicin,2792897,Myocet 50 mg Pulver und Beimischungen für ein Konzentrat zur Herstellung einer liposomalen Infusionsdispersion,Zulassungsinhaber,Pharma Gerke Arzneimittelvertriebs GmbH,3343338,41516 Grevenbroich,Deutschland
L01DB01,L01DB01,Doxorubicin,2792897,Myocet 50 mg Pulver und Beimischungen für ein Konzentrat zur Herstellung einer liposomalen Infusionsdispersion,Hersteller/Endfreigabe,Pharma Gerke Arzneimittelvertriebs GmbH,3343338,41516 Grevenbroich,Deutschland
L01DB01,L01DB01,Doxorubicin,2797487,Myocet 50 mg Pulver und Beimischungen für ein Konzentrat zur Herstellung einer liposomalen Infusionsdispersion - OP(305mg+2ml+5ml),Zulassungsinhaber,INOPHA GmbH,8124842,14974 Ludwigsfelde,Deutschland
L01DB01,L01DB01,Doxorubicin,2797487,Myocet 50 mg Pulver und Beimischungen für ein Konzentrat zur Herstellung einer liposomalen Infusionsdispersion - OP(305mg+2ml+5ml),Hersteller/Endfreigabe,INOPHA GmbH,8124842,14974 Ludwigsfelde,Deutschland
L01DB01,L01DB01,Doxorubicin,2792896,Myocet 50 mg Pulver und Beimischungen für ein Konzentrat zur Herstellung einer liposomalen Infusionsdispersion,Zulassungsinhaber,kohlpharma GmbH,3216120,66663 Merzig,Deutschland
L01DB01,L01DB01,Doxorubicin,2792896,Myocet 50 mg Pulver und Beimischungen für ein Konzentrat zur Herstellung einer liposomalen Infusionsdispersion,Hersteller/Endfreigabe,kohlpharma GmbH,3216120,66663 Merzig,Deutschland
L01DB01,L01DB01,Doxorubicin,2796597,Myocet 50 mg Pulver und Beimischungen für ein Konzentrat zur Herstellung einer liposomalen Infusionsdispersion - OP(305mg+2ml+5ml),Zulassungsinhaber,CC - Pharma GmbH,8029457,54570 Densborn,Deutschland
L01DB01,L01DB01,Doxorubicin,2796597,Myocet 50 mg Pulver und Beimischungen für ein Konzentrat zur Herstellung einer liposomalen Infusionsdispersion - OP(305mg+2ml+5ml),Hersteller/Endfreigabe,CC - Pharma GmbH,8029457,54570 Densborn,Deutschland
L01DB01,L01DB01,Doxorubicin,2798278,"Myocet 50 mg Pulver, Dispersion und Lösungsmittel für ein Konzentrat zur Herstellung einer Infusionsdispersion - OP[2x(305mg+2ml+5ml)]",Zulassungsinhaber,Orifarm GmbH,3237116,51381 Leverkusen,Deutschland
L01DB01,L01DB01,Doxorubicin,2798278,"Myocet 50 mg Pulver, Dispersion und Lösungsmittel für ein Konzentrat zur Herstellung einer Infusionsdispersion - OP[2x(305mg+2ml+5ml)]",Hersteller/Endfreigabe,Orifarm GmbH,3237116,51381 Leverkusen,Deutschland
L01DB01,L01DB01,Doxorubicin,2752125,"Myocet 50 mg Pulver, Dispersion und Lösungsmittel für ein Konzentrat zur Herstellung einer Infusionsdispersion - OP[2x(305mg+2ml+5ml)]",Zulassungsinhaber,hvd medical GmbH,8144626,66740 Saarlouis,Deutschland
L01DB01,L01DB01,Doxorubicin,2752125,"Myocet 50 mg Pulver, Dispersion und Lösungsmittel für ein Konzentrat zur Herstellung einer Infusionsdispersion - OP[2x(305mg+2ml+5ml)]",Hersteller/Endfreigabe,hvd medical GmbH,8144626,66740 Saarlouis,Deutschland
L01DB01,L01DB01,Doxorubicin,2750671,"Myocet 50 mg Pulver, Dispersion und Lösungsmittel für ein Konzentrat zur Herstellung einer Infusionsdispersion - OP[2x(305mg+2ml+5ml)]",Zulassungsinhaber,Abacus Medicine A/S,8124859,1620 KOBENHAVN V,Dänemark
L01DB01,L01DB01,Doxorubicin,2750671,"Myocet 50 mg Pulver, Dispersion und Lösungsmittel für ein Konzentrat zur Herstellung einer Infusionsdispersion - OP[2x(305mg+2ml+5ml)]",Hersteller/Endfreigabe,Abacus Medicine A/S,8124859,1620 KOBENHAVN V,Dänemark
L01DB01,L01DB01,Doxorubicin,2750905,"Myocet 50 mg Pulver, Dispersion und Lösungsmittel für ein Konzentrat zur Herstellung einer Infusionsdispersion - OP(305mg+2ml+5ml)",Zulassungsinhaber,Abacus Medicine A/S,8124859,1620 KOBENHAVN V,Dänemark
L01DB01,L01DB01,Doxorubicin,2750905,"Myocet 50 mg Pulver, Dispersion und Lösungsmittel für ein Konzentrat zur Herstellung einer Infusionsdispersion - OP(305mg+2ml+5ml)",Hersteller/Endfreigabe,Abacus Medicine A/S,8124859,1620 KOBENHAVN V,Dänemark
L01DB01,L01DB01,Doxorubicin,2798059,"Myocet 50 mg Pulver, Dispersion und Lösungsmittel für ein Konzentrat zur Herstellung einer Infusionsdispersion - OP[2x(305mg+2ml+5ml)]",Zulassungsinhaber,INOPHA GmbH,8124842,14974 Ludwigsfelde,Deutschland
L01DB01,L01DB01,Doxorubicin,2798059,"Myocet 50 mg Pulver, Dispersion und Lösungsmittel für ein Konzentrat zur Herstellung einer Infusionsdispersion - OP[2x(305mg+2ml+5ml)]",Hersteller/Endfreigabe,INOPHA GmbH,8124842,14974 Ludwigsfelde,Deutschland
L01DB01,L01DB01,Doxorubicin,2701097,"Myocet liposomal 50 mg Pulver, Dispersion und Lösungsmittel für ein Konzentrat zur Herstellung einer Infusionsdispersion - OP[2x(305mg+2ml+5ml)]",Zulassungsinhaber,Cheplapharm Arzneimittel GmbH,8023489,17489 Greifswald,Deutschland
L01DB01,L01DB01,Doxorubicin,2701097,"Myocet liposomal 50 mg Pulver, Dispersion und Lösungsmittel für ein Konzentrat zur Herstellung einer Infusionsdispersion - OP[2x(305mg+2ml+5ml)]",Hersteller/Endfreigabe,GP-Pharm S.A. (BS 1),8086053,"08777 SANT QUINTI DE MEDIONA, BARCELONA",Spanien
L01DB01,L01DB01,Doxorubicin,2701097,"Myocet liposomal 50 mg Pulver, Dispersion und Lösungsmittel für ein Konzentrat zur Herstellung einer Infusionsdispersion - OP[2x(305mg+2ml+5ml)]",Hersteller/Endfreigabe,Teva Operations Poland Sp. z.o.o. (BS 2),8063106,31-546 KRAKÓW,Polen
L01DB01,L01DB01,Doxorubicin,2709983,"Myocet liposomal 50 mg Pulver, Dispersion und Lösungsmittel für ein Konzentrat zur Herstellung einer Infusionsdispersion - OP(305mg+2ml+5ml)",Zulassungsinhaber,Cheplapharm Arzneimittel GmbH,8023489,17489 Greifswald,Deutschland
L01DB01,L01DB01,Doxorubicin,2709983,"Myocet liposomal 50 mg Pulver, Dispersion und Lösungsmittel für ein Konzentrat zur Herstellung einer Infusionsdispersion - OP(305mg+2ml+5ml)",Hersteller/Endfreigabe,GP-Pharm S.A. (BS 1),8086053,"08777 SANT QUINTI DE MEDIONA, BARCELONA",Spanien
L01DB01,L01DB01,Doxorubicin,2709983,"Myocet liposomal 50 mg Pulver, Dispersion und Lösungsmittel für ein Konzentrat zur Herstellung einer Infusionsdispersion - OP(305mg+2ml+5ml)",Hersteller/Endfreigabe,Teva Operations Poland Sp. z.o.o. (BS 2),8063106,31-546 KRAKÓW,Polen
L01DB01,L01DB01,Doxorubicin,2124959,Ribodoxo 2 mg/ml,Zulassungsinhaber,"Hikma Farmaceutica (Portugal), S.A.",8007071,2705-906 TERRUGEM SNT,Portugal
L01DB01,L01DB01,Doxorubicin,2124959,Ribodoxo 2 mg/ml,Hersteller/Endfreigabe,Thymoorgan Pharmazie GmbH - Geschäftsanschrift -,3196653,38690 Goslar Ortsteil Vienenburg,Deutschland
L01DB01,L01DB01,Doxorubicin,2124959,Ribodoxo 2 mg/ml,Wirkstoffherstellung,Gemini PharmChem Mannheim GmbH (BS 1),1007219,68305 Mannheim,Deutschland
L01DB01,L01DB01,Doxorubicin,2124959,Ribodoxo 2 mg/ml,Wirkstoffherstellung,Hikma Pharma GmbH,3220831,82152 Martinsried/Planegg,Deutschland
L01DB01,L01DB01,Doxorubicin,2714995,ZOLSKETIL pegylated liposomal 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Zulassungsinhaber,Accord Healthcare S.L.U.,8176916,08039 BARCELONA,Spanien
L01DB01,L01DB01,Doxorubicin,2714995,ZOLSKETIL pegylated liposomal 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Hersteller/Endfreigabe,Accord Healthcare B.V.,8182087,3526 KV UTRECHT,Niederlande
L01DB01,L01DB01,Doxorubicin,2714995,ZOLSKETIL pegylated liposomal 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Hersteller/Endfreigabe,Accord Healthcare Polska Sp. z.o.o. (BS 1),8176922,95-200 PABIANICE,Polen
L01DB01,L01DB01,Doxorubicin,2714994,ZOLSKETIL pegylated liposomal 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Zulassungsinhaber,Accord Healthcare S.L.U.,8176916,08039 BARCELONA,Spanien
L01DB01,L01DB01,Doxorubicin,2714994,ZOLSKETIL pegylated liposomal 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Hersteller/Endfreigabe,Accord Healthcare Polska Sp. z.o.o. (BS 1),8176922,95-200 PABIANICE,Polen
L01DB01,L01DB01,Doxorubicin,2714994,ZOLSKETIL pegylated liposomal 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Hersteller/Endfreigabe,Accord Healthcare B.V.,8182087,3526 KV UTRECHT,Niederlande
L01DB01,L01DB01,Doxorubicin,2714996,ZOLSKETIL pegylated liposomal 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Zulassungsinhaber,Accord Healthcare S.L.U.,8176916,08039 BARCELONA,Spanien
L01DB01,L01DB01,Doxorubicin,2714996,ZOLSKETIL pegylated liposomal 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Hersteller/Endfreigabe,Accord Healthcare Polska Sp. z.o.o. (BS 1),8176922,95-200 PABIANICE,Polen
L01DB01,L01DB01,Doxorubicin,2714996,ZOLSKETIL pegylated liposomal 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Hersteller/Endfreigabe,Accord Healthcare B.V.,8182087,3526 KV UTRECHT,Niederlande
L01DB01,L01DB01,Doxorubicin,2714993,ZOLSKETIL pegylated liposomal 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Zulassungsinhaber,Accord Healthcare S.L.U.,8176916,08039 BARCELONA,Spanien
L01DB01,L01DB01,Doxorubicin,2714993,ZOLSKETIL pegylated liposomal 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Hersteller/Endfreigabe,Accord Healthcare B.V.,8182087,3526 KV UTRECHT,Niederlande
L01DB01,L01DB01,Doxorubicin,2714993,ZOLSKETIL pegylated liposomal 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Hersteller/Endfreigabe,Accord Healthcare Polska Sp. z.o.o. (BS 1),8176922,95-200 PABIANICE,Polen
L01DB01,L01DB01,Doxorubicin,7019358,ZOLSKETIL pegylated liposomal 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion - OP 1 2 mg/ml Konzentrat zur Herstellung einer Infusionsdispersion,Zulassungsinhaber,Orifarm GmbH - Geschäftsanschrift -,3237116,51381 Leverkusen,Deutschland
L01DB02,L01DB02,Daunorubicin,2169540,DAUNOBLASTIN 20 mg Pulver zur Herstellung einer Infusions- oder Injektionslösung,Zulassungsinhaber,Pfizer Pharma GmbH,8075658,10117 Berlin,Deutschland
L01DB02,L01DB02,Daunorubicin,2169540,DAUNOBLASTIN 20 mg Pulver zur Herstellung einer Infusions- oder Injektionslösung,Hersteller/Endfreigabe,Latina Pharma Societa' per Azioni,1009411,04013 SERMONETA (LT),Italien
L01DB02,L01DB02,Daunorubicin,2169540,DAUNOBLASTIN 20 mg Pulver zur Herstellung einer Infusions- oder Injektionslösung,Hersteller/Endfreigabe,Haupt Pharma Latina S.R.L.,8002688,04100 LATINA (LT),Italien
L01DB02,L01DB02,Daunorubicin,2169540,DAUNOBLASTIN 20 mg Pulver zur Herstellung einer Infusions- oder Injektionslösung,Hersteller/Endfreigabe,Olon S.p.A.,8041079,"20053 RODANO, MILANO",Italien
L01DB02,L01DB02,Daunorubicin,2169540,DAUNOBLASTIN 20 mg Pulver zur Herstellung einer Infusions- oder Injektionslösung,Wirkstoffherstellung,Olon S.p.A. (BS 5),8163256,10036 SETTIMO TORINESE (TO),Italien
L01DB02,L01DB02,Daunorubicin,2169540,DAUNOBLASTIN 20 mg Pulver zur Herstellung einer Infusions- oder Injektionslösung,Wirkstoffherstellung,Olon S.p.A.,8041079,"20053 RODANO, MILANO",Italien
L01DB03,L01DB03,Epirubicin,2167738,axirubicin-e 2 mg/ml Injektionslösung,Zulassungsinhaber,AxioNovo GmbH,8185708,33647 Bielefeld,Deutschland
L01DB03,L01DB03,Epirubicin,2167738,axirubicin-e 2 mg/ml Injektionslösung,Hersteller/Endfreigabe,AxioNovo GmbH,8185708,33647 Bielefeld,Deutschland
L01DB03,L01DB03,Epirubicin,2167738,axirubicin-e 2 mg/ml Injektionslösung,Wirkstoffherstellung,Gemini PharmChem Mannheim GmbH (BS 1),1007219,68305 Mannheim,Deutschland
L01DB03,L01DB03,Epirubicin,2168254,Bendaepi 2 mg/ml Injektionslösung,Zulassungsinhaber,Bendalis GmbH,8086604,82041 Oberhaching,Deutschland
L01DB03,L01DB03,Epirubicin,2168254,Bendaepi 2 mg/ml Injektionslösung,Hersteller/Endfreigabe,S.C. Sindan-Pharma S.R.L.,8091746,"011171 BUCURESTI, SECTORUL 1",Rumänien
L01DB03,L01DB03,Epirubicin,2168254,Bendaepi 2 mg/ml Injektionslösung,Hersteller/Endfreigabe,Bendalis GmbH,8086604,82041 Oberhaching,Deutschland
L01DB03,L01DB03,Epirubicin,2168254,Bendaepi 2 mg/ml Injektionslösung,Wirkstoffherstellung,SICOR Societa' Italiana Corticosteroidi S.R.L. (BS 1),8104207,13048 SANTHIA (VC),Italien
L01DB03,L01DB03,Epirubicin,2168254,Bendaepi 2 mg/ml Injektionslösung,Wirkstoffherstellung,Gemini PharmChem Mannheim GmbH (BS 1),1007219,68305 Mannheim,Deutschland
L01DB03,L01DB03,Epirubicin,2171687,Epi Teva 2 mg/ml Injektionslösung oder Infusionslösung,Zulassungsinhaber,TEVA GmbH,3086597,89079 Ulm,Deutschland
L01DB03,L01DB03,Epirubicin,2171687,Epi Teva 2 mg/ml Injektionslösung oder Infusionslösung,Hersteller/Endfreigabe,Pharmachemie B.V.,3189127,2031 GA HAARLEM,Niederlande
L01DB03,L01DB03,Epirubicin,2171687,Epi Teva 2 mg/ml Injektionslösung oder Infusionslösung,Wirkstoffherstellung,SICOR Societa' Italiana Corticosteroidi S.R.L. (BS 1),8104207,13048 SANTHIA (VC),Italien
L01DB03,L01DB03,Epirubicin,2146302,EPI-cell 10mg,Zulassungsinhaber,STADAPHARM GmbH,3364435,61118 Bad Vilbel,Deutschland
L01DB03,L01DB03,Epirubicin,2146302,EPI-cell 10mg,Hersteller/Endfreigabe,STADA Arzneimittel Aktiengesellschaft - Geschäftsanschrift -,3003111,61118 Bad Vilbel,Deutschland
L01DB03,L01DB03,Epirubicin,2146302,EPI-cell 10mg,Wirkstoffherstellung,Mercian,3316554,"- YATSUSHIRO-SHI, KUMAMOTO",Japan
L01DB03,L01DB03,Epirubicin,2146302,EPI-cell 10mg,Wirkstoffherstellung,Gemini PharmChem Mannheim GmbH,1007218,68305 Mannheim,Deutschland
L01DB03,L01DB03,Epirubicin,2146302,EPI-cell 10mg,Wirkstoffherstellung,SYNBIAS PHARMA Limited (BS 2),8133226,83085 DONETSK,Ukraine
L01DB03,L01DB03,Epirubicin,2146302,EPI-cell 10mg,Wirkstoffherstellung,TRANSO-PHARM Produktions-GmbH,8081618,22962 Siek,Deutschland
L01DB03,L01DB03,Epirubicin,2149330,EPI-cell 200mg,Zulassungsinhaber,STADAPHARM GmbH,3364435,61118 Bad Vilbel,Deutschland
L01DB03,L01DB03,Epirubicin,2149330,EPI-cell 200mg,Hersteller/Endfreigabe,STADA Arzneimittel Aktiengesellschaft - Geschäftsanschrift -,3003111,61118 Bad Vilbel,Deutschland
L01DB03,L01DB03,Epirubicin,2149330,EPI-cell 200mg,Wirkstoffherstellung,TRANSO-PHARM Produktions-GmbH,8081618,22962 Siek,Deutschland
L01DB03,L01DB03,Epirubicin,2149330,EPI-cell 200mg,Wirkstoffherstellung,Heraeus Deutschland GmbH & Co. KG,8044557,63450 Hanau,Deutschland
L01DB03,L01DB03,Epirubicin,2149330,EPI-cell 200mg,Wirkstoffherstellung,Zhejiang Taizhou Hisoar Pharmaceutical & Chemical Ltd.,8026447,"318000 TAIZHOU, ZHEJIANG",China
L01DB03,L01DB03,Epirubicin,2149330,EPI-cell 200mg,Wirkstoffherstellung,Gemini PharmChem Mannheim GmbH,1007218,68305 Mannheim,Deutschland
L01DB03,L01DB03,Epirubicin,2149330,EPI-cell 200mg,Wirkstoffherstellung,SYNBIAS PHARMA Limited (BS 2),8133226,83085 DONETSK,Ukraine
L01DB03,L01DB03,Epirubicin,2146395,EPI-cell 50 mg,Zulassungsinhaber,STADAPHARM GmbH,3364435,61118 Bad Vilbel,Deutschland
L01DB03,L01DB03,Epirubicin,2146395,EPI-cell 50 mg,Hersteller/Endfreigabe,STADA Arzneimittel Aktiengesellschaft - Geschäftsanschrift -,3003111,61118 Bad Vilbel,Deutschland
L01DB03,L01DB03,Epirubicin,2146395,EPI-cell 50 mg,Wirkstoffherstellung,SYNBIAS PHARMA Limited (BS 2),8133226,83085 DONETSK,Ukraine
L01DB03,L01DB03,Epirubicin,2146395,EPI-cell 50 mg,Wirkstoffherstellung,TRANSO-PHARM Produktions-GmbH,8081618,22962 Siek,Deutschland
L01DB03,L01DB03,Epirubicin,2146395,EPI-cell 50 mg,Wirkstoffherstellung,Gemini PharmChem Mannheim GmbH,1007218,68305 Mannheim,Deutschland
