product_id,product_name,licence_number,licence_holder,atc_code,matched_critical_atc,mfr_company,mfr_address,mfr_country,pdf_url
16574,Salamol Steri-Neb 2.5 mg / 2.5 ml nebuliser solution,PA1986/086/001,Teva B.V.,"R03AC Selective beta-2-adrenoreceptor agonists, R03AC02 salbutamol",R03AC02,IVAX Pharmaceuticals UK | Merckle GmbH,"Aston Lane North,
Whitehouse Vale Industrial Estate,
Preston Brook, Runcorn,
Cheshire,WA7 3FA | Ludwig-Merckle-Strasse 3, D-89143 Blaubeuren",United Kingdom | Germany,https://assets.hpra.ie/products/Human/16574/6e3d17b6-b90d-42b8-b2b5-183e56abe52f.pdf
21123,Tymbrineb 300 mg / 5 ml Nebuliser Solution,PA0749/117/001,Teva Pharma B.V.,"J01GB Other aminoglycosides, J01GB01 tobramycin",J01GB01,Pharmachemie B.V. | Merckle GmbH | Norton Healthcare Limited T/A IVAX Pharmaceuticals UK,"Swensweg 5,
2031 GA Haarlem | Ludwig-Merckle-Str. 3, 89143 Blaubeuren | Preston Brook,
Runcorn
Cheshire,
WA7 3FA",Netherlands | Germany | United Kingdom,https://assets.hpra.ie/products/Human/21123/b391db79-7f86-4d02-a5cd-0f3f5d06942e.pdf
38828,Clindamycin 150 mg / ml solution for injection / infusion,PA2165/021/001,AS Kalceks,J01FF01 clindamycin,J01FF01,AS KALCEKS,"Krustpils iela 71E, Rīga, LV-1057",Latvia,https://assets.hpra.ie/products/Human/38828/fe983aaf-c4a6-4b38-9663-8be02082e2a7.pdf
20844,Leucovorin-Teva 10mg / ml Concentrate for Solution for Infusion,PA0749/001/001,Teva Pharma B.V.,"V03AF Detoxifying agents for antineoplastic treatment, V03AF03 calcium folinate",V03AF03,Teva Pharmaceuticals Works | Pharmachemie B.V.,"Private Limited Company, H-2100 Gödöllő, Táncsics, Mihály út 82 | P.O. Box 552
Swensweg 5
2003 RN Haarlem",Hungary | Netherlands,https://assets.hpra.ie/products/Human/20844/64b05993-b0e4-4279-806b-ec8da09969e4.pdf
40742,Benzylpenicillin sodium 6000 mg powder for solution for injection / infusion,PA1122/038/004,Noridem Enterprises Limited,J01CE01 benzylpenicillin,J01CE01,DEMO S.A. PHARMACEUTICAL INDUSTRY,"21st Km National Road Athens–Lamia,
14568 Krioneri, Attiki",Greece,https://assets.hpra.ie/products/Human/40742/beadb2c8-649e-4049-9091-87fa0688dbf5.pdf
40712,Benzylpenicillin sodium 600 mg powder for solution for injection / infusion,PA1122/038/001,Noridem Enterprises Limited,J01CE01 benzylpenicillin,J01CE01,DEMO S.A. PHARMACEUTICAL INDUSTRY,"21st Km National Road Athens–Lamia,
14568 Krioneri, Attiki",Greece,https://assets.hpra.ie/products/Human/40712/a00bc7c1-60b3-49b2-afb8-928f34d9c8b1.pdf
36248,Tranexamic acid 100 mg / mL solution for injection / infusion,PA2299/048/001,Baxter Holding B.V.,B02AA02 tranexamic acid,B02AA02,UAB Norameda | Bieffe Medital S.p.A. | Tramco Sp. Z.o.o,"Meistrų g. 8a, Vilniaus m, Vilniaus m.sav., LT-02189 | Via Nuova Provinciale, 23034 Grossotto (SO) Italy | Wolskie, ul. Wolska 14, 05-860 Plochocin",Lithuania | Italy | Poland,https://assets.hpra.ie/products/Human/36248/86a86230-bc36-4f7d-b066-4f3c80729f63.pdf
40740,Benzylpenicillin sodium 1200 mg powder for solution for injection / infusion,PA1122/038/002,Noridem Enterprises Limited,J01CE01 benzylpenicillin,J01CE01,DEMO S.A. PHARMACEUTICAL INDUSTRY,"21st Km National Road Athens–Lamia,
14568 Krioneri, Attiki",Greece,https://assets.hpra.ie/products/Human/40740/36432caf-8fbf-4c4b-ae6d-ba90992489bd.pdf
43617,"Vesiculture, 30 mg / vial, powder for intravesical suspension.",PA2160/005/001,AJ Vaccines A/S,L03AX03 BCG vaccine,L03AX03,AJ Vaccines A/S,"Artillerivej 5, 2300 Copenhagen S",Denmark,https://assets.hpra.ie/products/Human/43617/cc0e7ebe-8e5b-4f77-b233-bc5619af3989.pdf
27541,Phizamol 500 mg effervescent tablets,PA2315/065/001,Accord Healthcare Ireland Ltd.,"N02BE Anilides, N02BE01 paracetamol",N02BE01,,,,https://assets.hpra.ie/products/Human/27541/2341245b-0656-44e0-9a39-6722e62f510f.pdf
40741,Benzylpenicillin sodium 3000 mg powder for solution for injection / infusion,PA1122/038/003,Noridem Enterprises Limited,J01CE01 benzylpenicillin,J01CE01,DEMO S.A. PHARMACEUTICAL INDUSTRY,"21st Km National Road Athens–Lamia,
14568 Krioneri, Attiki",Greece,https://assets.hpra.ie/products/Human/40741/8f10fbba-5d15-4027-a63d-c1ff0ba4ce9b.pdf
29356,Dacarbazine Lipomed 500 mg powder for solution for infusion,PA1760/001/002,Lipomed GmbH,"L01AX Other alkylating agents, L01AX04 dacarbazine",L01AX04,Lipomed GmbH,"Hegenheimer Str. 2, D-79576 Weil am Rhein",Germany,https://assets.hpra.ie/products/Human/29356/624bcf45-11ef-4c11-ac68-0870f5db2d03.pdf
29355,Dacarbazine Lipomed 200 mg powder for solution for injection or infusion,PA1760/001/001,Lipomed GmbH,"L01AX Other alkylating agents, L01AX04 dacarbazine",L01AX04,Lipomed GmbH,"Hegenheimer Strasse 2, 79576 Weil am Rhein",Germany,https://assets.hpra.ie/products/Human/29355/3431d35d-3df1-4411-b194-fa52b09a280e.pdf
29357,Dacarbazine Lipomed 1000 mg powder for solution for infusion,PA1760/001/003,Lipomed GmbH,"L01AX Other alkylating agents, L01AX04 dacarbazine",L01AX04,Lipomed GmbH,"Hegenheimer Str. 2, D-79576 Weil am Rhein",Germany,https://assets.hpra.ie/products/Human/29357/1574fba9-5a82-44f7-a061-73c8a704d47c.pdf
30470,"CUTAQUIG, 165 mg / ml, solution for injection",PA2219/001/001,Octapharma (IP),"J06BA Immunoglobulins, normal human, J06BA01 immunoglobulins, normal human, for extravascular adm.",J06BA01,Octapharma Pharmazeutika Produktionsges.m.b.H. | Octapharma AB,"Oberlaaer Strasse 235
1100 Vienna | Lars Forssells gata 23
112 75 Stockholm",Austria | Sweden,https://assets.hpra.ie/products/Human/30470/4ed30ee6-1b72-4af6-997c-2f39fe3cdbe2.pdf
28089,Cytarabine 100 mg / ml Solution for Injection or Infusion,PA2059/034/001,Fresenius Kabi Deutschland GmbH,"L01BC Pyrimidine analogues, L01BC01 cytarabine",L01BC01,Fresenius Kabi Deutschland GmbH,"Pfingstweide 53, 61169 Friedberg",Germany,https://assets.hpra.ie/products/Human/28089/9a489ee7-be87-423f-8177-4437c3b9332a.pdf
30693,Potassium Chloride 0.15% w / v & Sodium Chloride 0.9% w / v Solution for Infusion - BP,PA2299/010/002,Baxter Holding B.V.,"B05BB Solutions affecting the electrolyte balance, B05BB01 electrolytes",B05BB01,Baxter SA | Baxter Healthcare Ltd. | Bieffe Medital Sabiñanigo,"Boulevard René Branquart, 80, 7860 Lessines | Caxton Way, Thetford Norfolk IP24 3SE | Ctra de Biescas, Senegüé, 22666 Sabiñanigo (Huesca)",Belgium | United Kingdom | Spain,https://assets.hpra.ie/products/Human/30693/ff9756d4-e6bc-4b7e-922d-2caa53ca848a.pdf
39054,Hydrocortisone Hualan 20 mg tablets,PA23341/001/005,Hualan Pharmaceuticals Limited,H02AB09 hydrocortisone,H02AB09,Elara Pharmaservices Europe Limited | Elara Pharmaservices Europe Limited,"239 Blanchardstown Corporate Park, Ballycoolin, Dublin,
D15 KV21 | Regus Block 1, Blanchardstown Corporate Park 1,
Ballycoolen Road, Blanchardstown,
Dublin 15, D15 AKK1",Ireland | Ireland,https://assets.hpra.ie/products/Human/39054/4745501d-8fa3-4ea4-bf17-363e0accc2e3.pdf
38954,Hydrocortisone Hualan 2.5 mg tablets,PA23341/001/001,Hualan Pharmaceuticals Limited,H02AB09 hydrocortisone,H02AB09,Elara Pharmaservices Europe Limited | Elara Pharmaservices Europe Limited,"239 Blanchardstown Corporate Park, Ballycoolin, Dublin,
D15 KV21 | Regus Block 1, Blanchardstown Corporate Park 1,
Ballycoolen Road, Blanchardstown,
Dublin 15, D15 AKK1",Ireland | Ireland,https://assets.hpra.ie/products/Human/38954/6f708e2f-4b58-4b4c-b401-70b97fe06178.pdf
39052,Hydrocortisone Hualan 10 mg tablets,PA23341/001/003,Hualan Pharmaceuticals Limited,H02AB09 hydrocortisone,H02AB09,Elara Pharmaservices Europe Limited | Elara Pharmaservices Europe Limited,"239 Blanchardstown Corporate Park, Ballycoolin, Dublin,
D15 KV21 | Regus Block 1, Blanchardstown Corporate Park 1,
Ballycoolen Road, Blanchardstown,
Dublin 15, D15 AKK1",Ireland | Ireland,https://assets.hpra.ie/products/Human/39052/5a02412e-8965-4fa4-9efd-7f3e373b0cd8.pdf
39051,Hydrocortisone Hualan 5 mg tablets,PA23341/001/002,Hualan Pharmaceuticals Limited,H02AB09 hydrocortisone,H02AB09,Elara Pharmaservices Europe Limited | Elara Pharmaservices Europe Limited,"239 Blanchardstown Corporate Park, Ballycoolin, Dublin,
D15 KV21 | Regus Block 1, Blanchardstown Corporate Park 1,
Ballycoolen Road, Blanchardstown,
Dublin 15, D15 AKK1",Ireland | Ireland,https://assets.hpra.ie/products/Human/39051/079b2ce0-039b-4145-8de9-13e2f923dd57.pdf
29676,Propylthiouracil 50 mg tablets,PA22902/001/001,Halewood Chemicals (Ireland) Limited,"H03BA Thiouracils, H03BA02 propylthiouracil",H03BA02,Pharmadox Healthcare Ltd,"KW20A Kordin Industrial Park, Paola PLA3000",Malta,https://assets.hpra.ie/products/Human/29676/ce5f16ad-c565-47df-b212-19cd842daa20.pdf
28845,Zedbac 500 mg powder for concentrate for solution for infusion,PA23142/010/001,Aspire Pharma (Malta) Limited,"J01FA Macrolides, J01FA10 azithromycin",J01FA10,"Laboratório Reig Jofré, S.A. | Tecnimede – Sociedade Técnico-Medicinal S.A.","Gran Capitán 10, 08970 Sant Joan Despí
Barcelona | Quinta da Cerca - Caixaria
2565 - 187 Dois Portos",Spain | Portugal,https://assets.hpra.ie/products/Human/28845/0c22409f-042a-4e70-a219-6ec04da7f56a.pdf
36866,Noradrenaline (Norepinephrine) Kabi 1 mg / ml concentrate for solution for infusion,PA2059/073/001,Fresenius Kabi Deutschland GmbH,C01CA03 norepinephrine,C01CA03,"Labesfal - Laboratórios Almiro, S.A.","Zona Industrial do Lagedo,
Santiago de Besteiros, 3465-157",Portugal,https://assets.hpra.ie/products/Human/36866/298544f3-b896-485d-9519-584ce6e38b69.pdf
15144,Olanzapine 5mg Film-coated Tablets,PA0126/210/002,Clonmel Healthcare Ltd,"N05AH Diazepines, oxazepines, thiazepines and oxepines, N05AH03 olanzapine",N05AH03,STADA Arzneimittel AG | Clonmel Healthcare Ltd | Sanico N.V. | Coripharma ehf.,"Stadastrasse 2-18, 61118 Bad Vilbel | Waterford Road, Clonmel, Co. Tipperary | Industriezone, Veedijk 59, BE - 2300 Turnhout | Reykjavikurvegur 78, IS-220 Hafnarfjordur",Germany | Ireland | Belgium | Iceland,https://assets.hpra.ie/products/Human/15144/79076efe-72cc-4916-b738-8e2af42c7813.pdf
18401,"Hartmann’s Solution for Infusion, PPC PSEB bag",PA2059/057/003,Fresenius Kabi Deutschland GmbH,"B05BB Solutions affecting the electrolyte balance, B05BB01 electrolytes",B05BB01,FRESENIUS KABI POLSKA Sp. z o.o.,25 ul. Sienkiewicza,Poland,https://assets.hpra.ie/products/Human/18401/42428bcc-fc16-43a3-b5f8-5bbed08c25d3.pdf
28140,Co-amoxiclav Bluefish 500 mg / 125  mg film- coated tablets,PA1436/002/002,Bluefish Pharmaceuticals AB,"J01CR Combinations of penicillins, incl. beta-lactamase inhibitors, J01CR02 amoxicillin and enzyme inhibitor",J01CR02,Bluefish Pharmaceuticals AB,"Gävlegatan 22
113 30 Stockholm",Sweden,https://assets.hpra.ie/products/Human/28140/a820a1de-8a59-4e26-a4e7-6f7b59e0a05c.pdf
28141,Co-amoxiclav Bluefish 875 mg / 125 mg film- coated tablets,PA1436/002/003,Bluefish Pharmaceuticals AB,"J01CR Combinations of penicillins, incl. beta-lactamase inhibitors, J01CR02 amoxicillin and enzyme inhibitor",J01CR02,Bluefish Pharmaceuticals AB,"Gävlegatan 22
113 30 Stockholm",Sweden,https://assets.hpra.ie/products/Human/28141/64a1fb30-2734-4ebc-9af1-4630bc0910c1.pdf
40137,Sugammadex Accord 100 mg / mL solution for injection,PA2315/271/001,Accord Healthcare Ireland Ltd.,V03AB35 sugammadex,V03AB35,Accord Healthcare Polska Sp.z.o.o. | Laboratori Fundació Dau | Accord Healthcare Single Member S.A.,"Ul. Lutomierska 50, 95-200, Pabianice | C/ C, 12-14 Pol. Ind., Zona Franca, Barcelona, 08040 | 64th Km National Road Athens, Lamia, 32009",Poland | Spain | Greece,https://assets.hpra.ie/products/Human/40137/550ffb6d-d59d-41c8-96d4-5c12a4e27d83.pdf
39796,Zovirax 200 mg Dispersible Tablets,PPA1463/199/001,"IMED Healthcare Ltd.,","J05AB Nucleosides and nucleotides excl. reverse transcriptase inhibitors, J05AB01 aciclovir",J05AB01,"Glaxo Wellcome, S.A.","Avda. De Extremadura, 3 09400 Aranda de, Duero (Burgos)",Spain,https://assets.hpra.ie/products/Human/39796/484a2abf-3fdd-4399-b2cb-8a66624a9315.pdf
21848,Ativan 1 mg Tablets,PA0822/090/001,Pfizer Healthcare Ireland Unlimited Company,"N05BA Benzodiazepine derivatives, N05BA06 lorazepam",N05BA06,Pfizer Manufacturing Deutschland GmbH | Pfizer Ireland PharmaceuticalsUnlimited Company,"Mooswaldallee 1, 79108 Freiburg Im Breisgau | Little Connell
Newbridge
Co. Kildare",Germany | Ireland,https://assets.hpra.ie/products/Human/21848/00664885-3660-4dee-9fa9-94ea499b0a5e.pdf
29805,Ephedrine Hydrochloride 3 mg / ml solution for injection in pre-filled syringe,PA1968/011/001,Laboratoire Aguettant,C01CA26 ephedrine,C01CA26,LABORATOIRE AGUETTANT | LABORATOIRE AGUETTANT,"1, rue Alexander Fleming
69007 LYON | Lieu-dit “Chantecaille”
07340 CHAMPAGNE",France | France,https://assets.hpra.ie/products/Human/29805/a34ead10-614e-40e5-a942-e681e87b0a7e.pdf
14854,Prednisolone 5 mg Tablets,PA0126/027/001,Clonmel Healthcare Ltd,"H02AB Glucocorticoids, H02AB06 prednisolone",H02AB06,Clonmel Healthcare Ltd | Dragenopharm Apotheker Püschl GmbH,"Waterford Road, Clonmel, Co. Tipperary | Göllstr. 1, 84529 Tittmoning",Ireland | Germany,https://assets.hpra.ie/products/Human/14854/727debd4-8bc0-4773-9543-2c33f8b88fef.pdf
20917,Ciprofloxacin Teva 250 mg film-coated tablets,PA0749/031/002,Teva Pharma B.V.,"J01MA Fluoroquinolones, J01MA02 ciprofloxacin",J01MA02,Pharmachemie B.V. | TEVA Pharmaceutical Works Private Limited Company,"Swensweg 5, 2003 RN Haarlem | Pallagi út 13, 4042 Debrecen",Netherlands | Hungary,https://assets.hpra.ie/products/Human/20917/e3ec58ec-90f3-4ad5-9810-97a156f30205.pdf
35246,Amikacin 250 mg /  ml Solution for injection / infusion,PA1418/012/001,Athlone Pharmaceuticals Limited,J01GB06 amikacin,J01GB06,HELP S.A.,"Pedini Ioanninon, Ioannina, 45500",Greece,https://assets.hpra.ie/products/Human/35246/02759f44-9800-48aa-8a6b-52747f4eb662.pdf
36851,Ofost 5 IU / ml concentrate for solution for infusion or solution for intramuscular injection,PA22992/001/001,AS Grindeks,H01BB02 oxytocin,H01BB02,AS Grindeks,"Krustpils iela 53, Rīga, LV-1057",Latvia,https://assets.hpra.ie/products/Human/36851/4da1cf5a-747f-418c-9b25-b10d4d43156a.pdf
36864,Ofost 10 IU / ml concentrate for solution for infusion or solution for intramuscular injection,PA22992/001/002,AS Grindeks,H01BB02 oxytocin,H01BB02,AS Grindeks,"Krustpils iela 53, Rīga, LV-1058",Latvia,https://assets.hpra.ie/products/Human/36864/53b0adbd-d4b2-4a76-a01f-41e7796242cf.pdf
16706,Oramox 250 mg / 5 ml powder for oral suspension,PA1418/013/002,Athlone Pharmaceuticals Limited,"J01CA Penicillins with extended spectrum, J01CA04 amoxicillin",J01CA04,Athlone Laboratories Limited,"Ballymurray, Co. Roscommon",Ireland,https://assets.hpra.ie/products/Human/16706/bae42bd2-4c4f-4118-b9d9-9faee39f8d2f.pdf
35360,Posaconazole Teva 100 mg gastro-resistant tablets,PA1986/091/001,Teva B.V.,J02AC04 posaconazole,J02AC04,Delorbis Pharmaceuticals Ltd.,"17, Athinon Street, Ergates Industrial Area, 2643 Lefkosia",Cyprus,https://assets.hpra.ie/products/Human/35360/c0f7a85c-2db4-4037-a395-d9e5946538d7.pdf
28921,Phenoxymethylpenicillin Sugar Free 125 mg / 5 ml Powder for Oral solution,PA23148/002/001,Brown & Burk IR Limited,"J01CE Beta-lactamase sensitive penicillins, J01CE02 phenoxymethylpenicillin",J01CE02,Brown & Burk UK Ltd | Misom Labs Ltd,"5 Marryat Close
Hounslow West
Middlesex
TW4 5DQ | Malta Life Sciences Park,
LS2.01.06, Industrial Estate, San Gwann, SGN 3000",United Kingdom | Malta,https://assets.hpra.ie/products/Human/28921/a20940c4-4848-41f8-8ea5-f7891a296aba.pdf
28922,Phenoxymethylpenicillin Sugar Free 250 mg / 5 ml Powder for Oral solution,PA23148/002/002,Brown & Burk IR Limited,"J01CE Beta-lactamase sensitive penicillins, J01CE02 phenoxymethylpenicillin",J01CE02,Brown & Burk UK Ltd | Misom Labs Ltd,"5 Marryat Close
Hounslow West
Middlesex
TW4 5DQ | Malta Life Sciences Park,
LS2.01.06, Industrial Estate, San Gwann, SGN 3000",United Kingdom | Malta,https://assets.hpra.ie/products/Human/28922/e70b883f-20d2-4f0c-9a48-986509873a00.pdf
30674,Sodium Chloride 0.9% w / v Intravenous Infusion BP,PA2299/002/001,Baxter Holding B.V.,"B05BB Solutions affecting the electrolyte balance, B05BB01 electrolytes",B05BB01,Baxter S.A. | Baxter Healthcare Ltd. | Bieffe Medital S.A. | Vantive Manufacturing Limited Moneen Road | Bieffe Medital S.p.A.,"Boulevard René Branquart, 80
7860 Lessines | Caxton Way
Thetford Norfolk IP24 3SE | Ctra de Biescas-Senegüé
22666 Sabiñánigo (Huesca) | Castlebar
County Mayo | Via Nuova Provinciale
23034 Grosotto (SO)",Belgium | United Kingdom | Spain | Ireland | Italy,https://assets.hpra.ie/products/Human/30674/3d520620-6668-4a89-9b34-c0159fb9b20c.pdf
29226,Ultiva 1 mg Powder for Concentrate for Solution for Infusion,PA1691/032/001,Aspen Pharma Trading Limited,"N01AH Opioid anesthetics, N01AH06 remifentanil",N01AH06,GlaxoSmithKline Manufacturing S.p.A. | Aspen Pharma Ireland Limited | Aspen Bad Oldesloe GmbH | Avara Liscate Pharmaceutical Services S.p.A.,"Strada Provinciale Asolana 90, 43056 San Polo di
Torrile, Parma | 3016 Lake Drive, Citywest Business Campus, Dublin 24 | Industriestrasse 32-36
23843 Bad Oldesloe | Via Fosse Ardeatine, 2
20050 Liscate (MI)",Italy | Ireland | Germany | Italy,https://assets.hpra.ie/products/Human/29226/9faaa5c2-0eaf-4cc3-bf9e-f65ba00598aa.pdf
25186,Erythrocin 500 mg tablets,PA1142/008/003,Amdipharm Limited,"J01FA Macrolides, J01FA01 erythromycin",J01FA01,Aesica Queenborough Limited | Kleva Pharmaceuticals SA | Aesica Pharmaceuticals S.r.I.,"Queenborough
Kent
ME11 5EL | 189 Parnithos Ave
13675 - Acharnai | Via Praglia,15
10044 Pianezza (TO)",United Kingdom | Greece | Italy,https://assets.hpra.ie/products/Human/25186/ea80b783-e040-4349-914e-2629c5002cdd.pdf
19552,Panadol 500 mg Film Coated Tablets,PA0678/107/001,Haleon Ireland Limited,"N02BE Anilides, N02BE01 paracetamol",N02BE01,Haleon Ireland Dungarvan Limited,"Knockbrack, Dungarvan, Co. Waterford, X35
RY76",Ireland,https://assets.hpra.ie/products/Human/19552/768d01ce-1262-4853-b5a2-4db9827f5313.pdf
26425,"Heparin sodium 1,000 IU / ml Solution for injection or concentrate for solution for infusion, 5ml vials",PA0281/229/004,Pinewood Laboratories Ltd,"B01AB Heparin group, B01AB01 heparin",B01AB01,Steriscience Sp. z o.o.,"10 Daniszewska St., 03-230, Warsaw",Poland,https://assets.hpra.ie/products/Human/26425/35d564fd-bb91-49cf-8927-770e125c733c.pdf
26426,"Heparin sodium 5,000 IU / ml Solution for injection or concentrate for solution for infusion, 5 ml vials",PA0281/229/005,Pinewood Laboratories Ltd,"B01AB Heparin group, B01AB01 heparin",B01AB01,Steriscience Sp. z o.o.,"10 Daniszewska St., 03-230, Warsaw",Poland,https://assets.hpra.ie/products/Human/26426/762bc4b2-5757-40ce-ad95-c3561b575d10.pdf
19471,Panadol Original 500 mg film-coated Tablets,PA0678/039/005,Haleon Ireland Limited,"N02BE Anilides, N02BE01 paracetamol",N02BE01,GlaxoSmithKline Dungarvan Ltd,"Knockbrack, Dungarvan, Co. Waterford",Ireland,https://assets.hpra.ie/products/Human/19471/25c9a625-519a-4193-84ed-dccabc6ee949.pdf
26422,"Heparin sodium 1,000 IU / ml Solution for injection or concentrate for solution for infusion, 5ml ampoules",PA0281/229/001,Pinewood Laboratories Ltd,"B01AB Heparin group, B01AB01 heparin",B01AB01,Steriscience Sp. z o.o.,"10 Daniszewska St., 03-230, Warsaw",Poland,https://assets.hpra.ie/products/Human/26422/ef5fc1b3-cb82-41b4-9e9a-093e222d8981.pdf
26428,Heparin Sodium 10 IU / ml flushing solution for maintenance of patency of intravenous devices,PA0281/230/001,Pinewood Laboratories Ltd,"B01AB Heparin group, B01AB01 heparin",B01AB01,Steriscience Sp. z o.o.,"10 Daniszewska St., 03-230, Warsaw",Poland,https://assets.hpra.ie/products/Human/26428/b25877cd-74b4-4a4e-8696-8a48d03b729b.pdf
37161,Panadol Actifast Lemon 500 mg Soluble Tablets,PA0678/039/017,Haleon Ireland Limited,N02BE01 paracetamol,N02BE01,Haleon Ireland Dungarvan Limited,"Knockbrack, Dungarvan, Co. Waterford, X35
RY76",Ireland,https://assets.hpra.ie/products/Human/37161/6e5f91c3-2805-463d-954e-4034ed24057e.pdf
38800,Furosemide Pinewood 20 mg Tablets,PA0281/263/001,Pinewood Laboratories Ltd,C03CA01 furosemide,C03CA01,Flavine Pharma France,"3, Voie d’Allemagne, 13127 Vitrolles",France,https://assets.hpra.ie/products/Human/38800/69515d6f-f386-4a7b-9394-b429b95933da.pdf
26423,"Heparin sodium 1,000 IU / ml Solution for injection or concentrate for solution for infusion, 10ml ampoules",PA0281/229/002,Pinewood Laboratories Ltd,"B01AB Heparin group, B01AB01 heparin",B01AB01,Steriscience Sp. z o.o.,"10 Daniszewska St., 03-230, Warsaw",Poland,https://assets.hpra.ie/products/Human/26423/5c51fa83-82bb-4726-a5c5-abd099af5a74.pdf
38951,Furosemide Pinewood 40 mg Tablets,PA0281/263/002,Pinewood Laboratories Ltd,C03CA01 furosemide,C03CA01,Flavine Pharma France,"3, Voie d’Allemagne, 13127 Vitrolles",France,https://assets.hpra.ie/products/Human/38951/81a17670-dc90-4686-86dc-d4bc6e8c8672.pdf
