medicine_name;active_substance;atc_code;ema_url;pdf_url;source_block;manufacturer_name;address;country;manufacturer_step;latitude;longitude
ZYPADHERA;olanzapine pamoate;N05AH03;https://www.ema.europa.eu/en/medicines/human/EPAR/zypadhera;https://www.ema.europa.eu/en/documents/product-information/zypadhera-epar-product-information_en.pdf;Lilly S.A., Avda. de la Industria 30, 28108 Alcobendas, Madrid, Spain.;Lilly S.A.;Lilly S.A., Avda. de la Industria 30, 28108 Alcobendas, Madrid, Spain;Spain;batch_release;40.416782;-3.703507
ZYPADHERA;olanzapine pamoate;N05AH03;https://www.ema.europa.eu/en/medicines/human/EPAR/zypadhera;https://www.ema.europa.eu/en/documents/product-information/zypadhera-epar-product-information_en.pdf;Manufacturing Packaging Farmaca (MPF) B.V., Neptunus 12, 8448 CN Heerenveen, Netherlands.;Manufacturing Packaging Farmaca (MPF) B.V.;Manufacturing Packaging Farmaca (MPF) B.V., Neptunus 12, 8448 CN Heerenveen, Netherlands;Netherlands;batch_release;52.9568246;5.9270052
ZYPADHERA;olanzapine pamoate;N05AH03;https://www.ema.europa.eu/en/medicines/human/EPAR/zypadhera;https://www.ema.europa.eu/en/documents/product-information/zypadhera-epar-product-information_en.pdf;CHEPLAPHARM Registration GmbH, Weiler Straße 5e, 79540 Lörrach, Germany.;CHEPLAPHARM Registration GmbH;CHEPLAPHARM Registration GmbH, Weiler Straße 5e, 79540 Lörrach, Germany;Germany;batch_release;47.6120896;7.6607218
ZYPADHERA;olanzapine pamoate;N05AH03;https://www.ema.europa.eu/en/medicines/human/EPAR/zypadhera;https://www.ema.europa.eu/en/documents/product-information/zypadhera-epar-product-information_en.pdf;CHEPLAPHARM Arzneimittel GmbH, Ziegelhof 23-24, 17489 Greifswald, Germany.;CHEPLAPHARM Arzneimittel GmbH;CHEPLAPHARM Arzneimittel GmbH, Ziegelhof 23-24, 17489 Greifswald, Germany;Germany;batch_release;54.095791;13.3815238
AZOPT;brinzolamide;S01EC04;https://www.ema.europa.eu/en/medicines/human/EPAR/azopt;https://www.ema.europa.eu/en/documents/product-information/azopt-epar-product-information_en.pdf;Novartis Manufacturing NV | Rijksweg 14 | 2870 Puurs-Sint-Amands | Belgium;Novartis Manufacturing NV;Novartis Manufacturing NV, Rijksweg 14, 2870 Puurs-Sint-Amands, Belgium;Belgium;batch_release;51.066411;4.2812346
AZOPT;brinzolamide;S01EC04;https://www.ema.europa.eu/en/medicines/human/EPAR/azopt;https://www.ema.europa.eu/en/documents/product-information/azopt-epar-product-information_en.pdf;Novartis Farmacéutica, S.A. | Gran Via de les Corts Catalanes, 764 | 08013 Barcelona | Spain;Novartis Farmacéutica, S.A;Novartis Farmacéutica, S.A., Gran Via de les Corts Catalanes, 764, 08013 Barcelona, Spain;Spain;batch_release;41.3825802;2.177073
AZOPT;brinzolamide;S01EC04;https://www.ema.europa.eu/en/medicines/human/EPAR/azopt;https://www.ema.europa.eu/en/documents/product-information/azopt-epar-product-information_en.pdf;Novartis Pharma GmbH | Sophie-Germain-Strasse 10 | 90443 Nuremberg | Germany;Novartis Pharma GmbH;Novartis Pharma GmbH, Sophie-Germain-Strasse 10, 90443 Nuremberg, Germany;Germany;batch_release;49.453872;11.077298
XADAGO;safinamide methanesulfonate;N04B;https://www.ema.europa.eu/en/medicines/human/EPAR/xadago;https://www.ema.europa.eu/en/documents/product-information/xadago-epar-product-information_en.pdf;Catalent Germany Schorndorf GmbH | Steinbeisstrasse 2 | D-73614 Schorndorf | Germany;Catalent Germany Schorndorf GmbH;Catalent Germany Schorndorf GmbH, Steinbeisstrasse 2, D-73614 Schorndorf, Germany;Germany;batch_release;48.8055169;9.5272665
XADAGO;safinamide methanesulfonate;N04B;https://www.ema.europa.eu/en/medicines/human/EPAR/xadago;https://www.ema.europa.eu/en/documents/product-information/xadago-epar-product-information_en.pdf;Zambon S.p.A. | Via della Chimica, 9 | 36100 Vicenza | Italy;Zambon S.p.A;Zambon S.p.A., Via della Chimica, 9, 36100 Vicenza, Italy;Italy;batch_release;45.6348591;11.4063543
TEPKINLY;epcoritamab;L01FX27;https://www.ema.europa.eu/en/medicines/human/EPAR/tepkinly;https://www.ema.europa.eu/en/documents/product-information/tepkinly-epar-product-information_en.pdf;Rentschler Biopharma Inc. | 27 Maple Street | Milford, MA 01757 | USA;Rentschler Biopharma Inc;Rentschler Biopharma Inc., 27 Maple Street, Milford, MA 01757, USA;United States;biological_active_substance;39.7837304;-100.445882
TEPKINLY;epcoritamab;L01FX27;https://www.ema.europa.eu/en/medicines/human/EPAR/tepkinly;https://www.ema.europa.eu/en/documents/product-information/tepkinly-epar-product-information_en.pdf;AbbVie S.r.l. | S.R. 148 Pontina, km 52 SNC | 04011 Campoverde di Aprilia (LT) | ITALY;AbbVie S.r.l;AbbVie S.r.l., S.R. 148 Pontina, km 52 SNC, 04011 Campoverde di Aprilia (LT), ITALY;Italy;batch_release;41.5408825;12.7313373
BILDYOS;denosumab;M05BX04;https://www.ema.europa.eu/en/medicines/human/EPAR/bildyos;https://www.ema.europa.eu/en/documents/product-information/bildyos-epar-product-information_en.pdf;Shanghai Henlius Biologics Co., Ltd. | Building 1, | No. 182 Wenjun Road, | Songjiang District, Shanghai, | China;Shanghai Henlius Biologics Co., Ltd;Shanghai Henlius Biologics Co., Ltd., Building 1,, No. 182 Wenjun Road,, Songjiang District, Shanghai,, China;China;biological_active_substance;31.2312707;121.4700152
BILDYOS;denosumab;M05BX04;https://www.ema.europa.eu/en/medicines/human/EPAR/bildyos;https://www.ema.europa.eu/en/documents/product-information/bildyos-epar-product-information_en.pdf;Cilatus Manufacturing Services Limited | Pembroke House, 28-32 Pembroke Street Upper, | Dublin 2, | D02 EK84, | Ireland;Cilatus Manufacturing Services Limited;Cilatus Manufacturing Services Limited, Pembroke House, 28-32 Pembroke Street Upper,, Dublin 2,, D02 EK84,, Ireland;Ireland;batch_release;52.0600343;-0.347478
HELICOBACTER TEST INFAI;urea (13C);V04CX;https://www.ema.europa.eu/en/medicines/human/EPAR/helicobacter-test-infai;https://www.ema.europa.eu/en/documents/product-information/helicobacter-test-infai-epar-product-information_en.pdf;INFAI GmbH | An der Kohlenbahn 39 | D-58135 Hagen | Germany;INFAI GmbH;INFAI GmbH, An der Kohlenbahn 39, D-58135 Hagen, Germany;Germany;batch_release;51.3582945;7.473296
TUZNUE;trastuzumab;L01FD01;https://www.ema.europa.eu/en/medicines/human/EPAR/tuznue;https://www.ema.europa.eu/en/documents/product-information/tuznue-epar-product-information_en.pdf;Prestige Biologics Co., Ltd. | 197 Osongsaengmyeong 1-ro, Osong-eup, | Heungdeok-gu, Cheongju-si, Chungcheongbuk-do, | 28161 Republic of Korea;Prestige Biologics Co., Ltd;Prestige Biologics Co., Ltd., 197 Osongsaengmyeong 1-ro, Osong-eup,, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do,, 28161 Republic of Korea;South Korea;biological_active_substance;36.638392;127.6961188
TUZNUE;trastuzumab;L01FD01;https://www.ema.europa.eu/en/medicines/human/EPAR/tuznue;https://www.ema.europa.eu/en/documents/product-information/tuznue-epar-product-information_en.pdf;Kymos Pharma Services, S.L. | Parc Tecnològic del Vallès, Ronda Can Fatjó, | 7B, Cerdanyola del Vallès, | 08290 Barcelona, Spain;Kymos Pharma Services, S.L;Kymos Pharma Services, S.L., Parc Tecnològic del Vallès, Ronda Can Fatjó,, 7B, Cerdanyola del Vallès,, 08290 Barcelona, Spain;Spain;batch_release;41.3825802;2.177073
TUZNUE;trastuzumab;L01FD01;https://www.ema.europa.eu/en/medicines/human/EPAR/tuznue;https://www.ema.europa.eu/en/documents/product-information/tuznue-epar-product-information_en.pdf;Laboratorio Reig Jofre, S.A. | Gran Capitán, 10, Sant Joan Despí, | 08970 Barcelona, Spain;Laboratorio Reig Jofre, S.A;Laboratorio Reig Jofre, S.A., Gran Capitán, 10, Sant Joan Despí,, 08970 Barcelona, Spain;Spain;batch_release;41.3825802;2.177073
CIBINQO;abrocitinib;D11AH08;https://www.ema.europa.eu/en/medicines/human/EPAR/cibinqo;https://www.ema.europa.eu/en/documents/product-information/cibinqo-epar-product-information_en.pdf;Pfizer Manufacturing Deutschland GmbH | Mooswaldallee 1 | 79108 Freiburg Im Breisgau | Germany;Pfizer Manufacturing Deutschland GmbH;Pfizer Manufacturing Deutschland GmbH, Mooswaldallee 1, 79108 Freiburg Im Breisgau, Germany;Germany;batch_release;47.9960901;7.8494005
EXFORGE HCT;valsartan / hydrochlorothiazide / amlodipine besilate;C09DX01;https://www.ema.europa.eu/en/medicines/human/EPAR/exforge-hct;https://www.ema.europa.eu/en/documents/product-information/exforge-hct-epar-product-information_en.pdf;Novartis Farma S.p.A. | Via Provinciale Schito 131 | 80058 Torre Annunziata (NA) | Italy;Novartis Farma S.p.A;Novartis Farma S.p.A., Via Provinciale Schito 131, 80058 Torre Annunziata (NA), Italy;Italy;batch_release;40.7525236;14.4550044
EXFORGE HCT;valsartan / hydrochlorothiazide / amlodipine besilate;C09DX01;https://www.ema.europa.eu/en/medicines/human/EPAR/exforge-hct;https://www.ema.europa.eu/en/documents/product-information/exforge-hct-epar-product-information_en.pdf;Novartis Farmacéutica S.A. | Gran Via de les Corts Catalanes, 764 | 08013 Barcelona | Spain;Novartis Farmacéutica S.A;Novartis Farmacéutica S.A., Gran Via de les Corts Catalanes, 764, 08013 Barcelona, Spain;Spain;batch_release;41.3825802;2.177073
EXFORGE HCT;valsartan / hydrochlorothiazide / amlodipine besilate;C09DX01;https://www.ema.europa.eu/en/medicines/human/EPAR/exforge-hct;https://www.ema.europa.eu/en/documents/product-information/exforge-hct-epar-product-information_en.pdf;Novartis Pharma GmbH | Sophie-Germain-Strasse 10 | 90443 Nuremberg | Germany;Novartis Pharma GmbH;Novartis Pharma GmbH, Sophie-Germain-Strasse 10, 90443 Nuremberg, Germany;Germany;batch_release;49.453872;11.077298
ALYMSYS;bevacizumab;L01FG01;https://www.ema.europa.eu/en/medicines/human/EPAR/alymsys;https://www.ema.europa.eu/en/documents/product-information/alymsys-epar-product-information_en.pdf;GH GENHELIX S.A. | Parque Tecnológico de León | Edifício GENHELIX | C/Julia Morros, s/n | Armunia, 24009 León, Spain;GH GENHELIX S.A;GH GENHELIX S.A., Parque Tecnológico de León, Edifício GENHELIX, C/Julia Morros, s/n, Armunia, 24009 León, Spain;Spain;biological_active_substance;42.6341451;-5.9714151
ALYMSYS;bevacizumab;L01FG01;https://www.ema.europa.eu/en/medicines/human/EPAR/alymsys;https://www.ema.europa.eu/en/documents/product-information/alymsys-epar-product-information_en.pdf;mAbxience S.A.U. | Calle Jose Zabala 1040 | Garin, B1619JNA | Buenos Aires, Argentina;mAbxience S.A.U;mAbxience S.A.U., Calle Jose Zabala 1040, Garin, B1619JNA, Buenos Aires, Argentina;Argentina;biological_active_substance;-34.6095579;-58.3887904
ALYMSYS;bevacizumab;L01FG01;https://www.ema.europa.eu/en/medicines/human/EPAR/alymsys;https://www.ema.europa.eu/en/documents/product-information/alymsys-epar-product-information_en.pdf;GH GENHELIX S.A. | Parque Tecnológico de León | Edifício GENHELIX | C/Julia Morros, s/n | Armunia, 24009 León, Spain;GH GENHELIX S.A;GH GENHELIX S.A., Parque Tecnológico de León, Edifício GENHELIX, C/Julia Morros, s/n, Armunia, 24009 León, Spain;Spain;batch_release;42.6341451;-5.9714151
DAFIRO HCT;valsartan / hydrochlorothiazide / amlodipine besilate;C09DX01;https://www.ema.europa.eu/en/medicines/human/EPAR/dafiro-hct;https://www.ema.europa.eu/en/documents/product-information/dafiro-hct-epar-product-information_en.pdf;Novartis Farma S.p.A. | Via Provinciale Schito 131 | 80058 Torre Annunziata (NA) | Italy;Novartis Farma S.p.A;Novartis Farma S.p.A., Via Provinciale Schito 131, 80058 Torre Annunziata (NA), Italy;Italy;batch_release;40.7525236;14.4550044
DAFIRO HCT;valsartan / hydrochlorothiazide / amlodipine besilate;C09DX01;https://www.ema.europa.eu/en/medicines/human/EPAR/dafiro-hct;https://www.ema.europa.eu/en/documents/product-information/dafiro-hct-epar-product-information_en.pdf;Novartis Farmacéutica S.A. | Gran Via de les Corts Catalanes, 764 | 08013 Barcelona | Spain;Novartis Farmacéutica S.A;Novartis Farmacéutica S.A., Gran Via de les Corts Catalanes, 764, 08013 Barcelona, Spain;Spain;batch_release;41.3825802;2.177073
DAFIRO HCT;valsartan / hydrochlorothiazide / amlodipine besilate;C09DX01;https://www.ema.europa.eu/en/medicines/human/EPAR/dafiro-hct;https://www.ema.europa.eu/en/documents/product-information/dafiro-hct-epar-product-information_en.pdf;Novartis Pharma GmbH | Sophie-Germain-Strasse 10 | 90443 Nuremberg | Germany;Novartis Pharma GmbH;Novartis Pharma GmbH, Sophie-Germain-Strasse 10, 90443 Nuremberg, Germany;Germany;batch_release;49.453872;11.077298
COPALIA HCT;amlodipine / valsartan / hydrochlorothiazide;C09DX01;https://www.ema.europa.eu/en/medicines/human/EPAR/copalia-hct;https://www.ema.europa.eu/en/documents/product-information/copalia-hct-epar-product-information_en.pdf;Novartis Farma S.p.A. | Via Provinciale Schito 131 | 80058 Torre Annunziata (NA) | Italy;Novartis Farma S.p.A;Novartis Farma S.p.A., Via Provinciale Schito 131, 80058 Torre Annunziata (NA), Italy;Italy;batch_release;40.7525236;14.4550044
COPALIA HCT;amlodipine / valsartan / hydrochlorothiazide;C09DX01;https://www.ema.europa.eu/en/medicines/human/EPAR/copalia-hct;https://www.ema.europa.eu/en/documents/product-information/copalia-hct-epar-product-information_en.pdf;Novartis Farmacéutica S.A. | Gran Via de les Corts Catalanes, 764 | 08013 Barcelona | Spain;Novartis Farmacéutica S.A;Novartis Farmacéutica S.A., Gran Via de les Corts Catalanes, 764, 08013 Barcelona, Spain;Spain;batch_release;41.3825802;2.177073
COPALIA HCT;amlodipine / valsartan / hydrochlorothiazide;C09DX01;https://www.ema.europa.eu/en/medicines/human/EPAR/copalia-hct;https://www.ema.europa.eu/en/documents/product-information/copalia-hct-epar-product-information_en.pdf;Novartis Pharma GmbH | Sophie-Germain-Strasse 10 | 90443 Nuremberg | Germany;Novartis Pharma GmbH;Novartis Pharma GmbH, Sophie-Germain-Strasse 10, 90443 Nuremberg, Germany;Germany;batch_release;49.453872;11.077298
