atc_code,mfr_company,mfr_country,manufacturer_step,source,level1_code,level1_name
B05BC01,Fresenius Kabi Deutschland GmbH,Germany,2,germany,B,Blood & blood forming organs
B05XA01,Antonius-Apotheke,Germany,2,germany,B,Blood & blood forming organs
B05XA01,Löwen-Apotheke Sylvia Maaß,Germany,2,germany,B,Blood & blood forming organs
B05XA01,Möwen Apotheke Inh. Dr. Marit-Saskia Wahrendorf e.K.,Germany,2,germany,B,Blood & blood forming organs
B05XA01,Möwen Apotheke Inh. Dr. Marit-Saskia Wahrendorf e.K.,Germany,2,germany,B,Blood & blood forming organs
B05XA01,"""Pfingstweide-Apotheke Jürgen Dürrwang e. K.""",Germany,2,germany,B,Blood & blood forming organs
B05XA01,Mocho-Apotheke Thomas Pforr,Germany,2,germany,B,Blood & blood forming organs
B05XA01,Mocho-Apotheke Thomas Pforr,Germany,2,germany,B,Blood & blood forming organs
B05XA01,Deltamedica GmbH,Germany,2,germany,B,Blood & blood forming organs
B05XA01,Fresenius Kabi Deutschland GmbH,Germany,2,germany,B,Blood & blood forming organs
B05XA01,"Fresenius Kabi Espana, SA (BS 1)",Spain,2,germany,B,Blood & blood forming organs
B05XA01,Klinge Chemicals Limited (BS 2),United Kingdom,1,germany,B,Blood & blood forming organs
B05XA01,Clintec GmbH & Co. OHG,Germany,2,germany,B,Blood & blood forming organs
B05XA01,B. Braun Melsungen Aktiengesellschaft,Germany,2,germany,B,Blood & blood forming organs
B05XA01,K+S Minerals and Agriculture GmbH (BS 1),Germany,1,germany,B,Blood & blood forming organs
B05XA01,DEMO ABEE,Greece,2,germany,B,Blood & blood forming organs
B05XA01,K+S Minerals and Agriculture GmbH (BS 1),Germany,1,germany,B,Blood & blood forming organs
B05XA01,hameln pharma gmbh,Germany,1,germany,B,Blood & blood forming organs
B05XA01,Mocho-Apotheke Thomas Pforr,Germany,2,germany,B,Blood & blood forming organs
B05XA01,"""Pfingstweide-Apotheke Jürgen Dürrwang e. K.""",Germany,2,germany,B,Blood & blood forming organs
B05XA01,Antonius-Apotheke,Germany,2,germany,B,Blood & blood forming organs
B05XA01,Löwen-Apotheke Sylvia Maaß,Germany,2,germany,B,Blood & blood forming organs
B05XA01,Mocho-Apotheke Thomas Pforr,Germany,2,germany,B,Blood & blood forming organs
B05XA01,Mocho-Apotheke Thomas Pforr,Germany,2,germany,B,Blood & blood forming organs
B05XA01,Antonius-Apotheke,Germany,2,germany,B,Blood & blood forming organs
B05XA01,Löwen-Apotheke Sylvia Maaß,Germany,2,germany,B,Blood & blood forming organs
B05XA01,"""Pfingstweide-Apotheke Jürgen Dürrwang e. K.""",Germany,2,germany,B,Blood & blood forming organs
B05XA01,Mocho-Apotheke Thomas Pforr,Germany,2,germany,B,Blood & blood forming organs
B05XA01,DEMO ABEE,Greece,2,germany,B,Blood & blood forming organs
B05XA01,DEMO PHARMACEUTICALS GmbH,Germany,2,germany,B,Blood & blood forming organs
B05XA01,Serumwerk Bernburg AG,Germany,2,germany,B,Blood & blood forming organs
B05XA01,Serumwerk Bernburg AG,Germany,2,germany,B,Blood & blood forming organs
B05XA01,Burg Pharma GmbH,Germany,2,germany,B,Blood & blood forming organs
B05XA01,SERAG-WIESSNER GmbH & Co. KG,Germany,2,germany,B,Blood & blood forming organs
B05XA01,Klinikum Coburg gGmbH Krankenhausapotheke,Germany,2,germany,B,Blood & blood forming organs
B05XA01,Städtisches Krankenhaus München-Schwabing - Apotheke -,Germany,2,germany,B,Blood & blood forming organs
A12CC02,Inresa Arzneimittel GmbH,Germany,2,germany,A,Alimentary tract & metabolism
B06AC01,Orifarm Supply s.r.o. (BS 1),Czech Republic,2,germany,B,Blood & blood forming organs
B06AC01,Orifarm GmbH (BS 1),Germany,2,germany,B,Blood & blood forming organs
B06AC01,CSL Behring GmbH,Germany,2,germany,B,Blood & blood forming organs
B06AC01,CSL Behring LLC,United States,1,germany,B,Blood & blood forming organs
B06AC01,CSL Behring GmbH,Germany,1,germany,B,Blood & blood forming organs
B06AC01,CSL Behring GmbH,Germany,2,germany,B,Blood & blood forming organs
B06AC01,CSL Behring GmbH,Germany,1,germany,B,Blood & blood forming organs
B06AC01,Orifarm GmbH,Germany,2,germany,B,Blood & blood forming organs
B06AC01,Orifarm Supply s.r.o.,Czech Republic,2,germany,B,Blood & blood forming organs
B06AC01,CSL Behring GmbH,Germany,2,germany,B,Blood & blood forming organs
B06AC01,CSL Behring GmbH,Germany,1,germany,B,Blood & blood forming organs
B06AC01,Abacus Medicine B.V.,Netherlands,2,germany,B,Blood & blood forming organs
B06AC01,CC-Pharma GmbH,Germany,2,germany,B,Blood & blood forming organs
B06AC01,Orifarm GmbH (BS 1),Germany,2,germany,B,Blood & blood forming organs
B06AC01,Orifarm Supply s.r.o. (BS 1),Czech Republic,2,germany,B,Blood & blood forming organs
B06AC01,CC-Pharma GmbH,Germany,2,germany,B,Blood & blood forming organs
B06AC01,HAEMATO PHARM GmbH,Germany,2,germany,B,Blood & blood forming organs
B06AC01,CSL Behring GmbH,Germany,2,germany,B,Blood & blood forming organs
B06AC01,CSL Behring LLC,United States,1,germany,B,Blood & blood forming organs
B06AC01,CSL Behring GmbH,Germany,1,germany,B,Blood & blood forming organs
B06AC01,CC-Pharma GmbH (BS 1),Germany,2,germany,B,Blood & blood forming organs
B06AC01,ORIFARM SUPPLY A/S Beiname: MEDIPACK A/S,Denmark,2,germany,B,Blood & blood forming organs
B06AC01,Orifarm GmbH,Germany,2,germany,B,Blood & blood forming organs
B06AC01,Orifarm Supply s.r.o. (BS 1),Czech Republic,2,germany,B,Blood & blood forming organs
B06AC01,"Allos, a.s. (BS 1)",Slovakia,2,germany,B,Blood & blood forming organs
B06AC01,Abacus Medicine Hungary Kft. (BS 1),Hungary,2,germany,B,Blood & blood forming organs
B06AC01,Abacus Medicine A/S (BS 1),Denmark,2,germany,B,Blood & blood forming organs
B06AC01,Paranova Pack B.V.,Netherlands,2,germany,B,Blood & blood forming organs
B06AC01,axicorp Pharma B.V. (BS 1),Netherlands,2,germany,B,Blood & blood forming organs
B06AC01,AxiCorp Pharma GmbH (BS 2),Germany,2,germany,B,Blood & blood forming organs
B06AC01,kohlpharma GmbH (BS 1),Germany,2,germany,B,Blood & blood forming organs
B06AC01,Shire International Licensing B.V.,Netherlands,2,germany,B,Blood & blood forming organs
B06AC01,Takeda Manufacturing Austria AG (BS 6),Austria,2,germany,B,Blood & blood forming organs
C01AA05,TEOFARMA S.R.L.,Italy,2,germany,C,Cardiovascular system
C01AA05,Alchem International Limited (BS 1),India,1,germany,C,Cardiovascular system
C01AA05,NOBILUS ENT TOMASZ KO?LUK (BS 1),Poland,1,germany,C,Cardiovascular system
C01AA05,Alchem International Limited (BS 1),India,1,germany,C,Cardiovascular system
C01AA05,NOBILUS ENT TOMASZ KO?LUK (BS 1),Poland,1,germany,C,Cardiovascular system
C01AA05,Roche Diagnostics GmbH,Germany,2,germany,C,Cardiovascular system
C01AA05,Doppel Farmaceutici S.R.L. (BS 1),Italy,2,germany,C,Cardiovascular system
C01AA05,Alchem International Limited (BS 1),India,1,germany,C,Cardiovascular system
C01AA05,NOBILUS ENT TOMASZ KO?LUK (BS 1),Poland,1,germany,C,Cardiovascular system
C01AA05,Alchem International Limited (BS 1),India,1,germany,C,Cardiovascular system
C01AA05,NOBILUS ENT TOMASZ KO?LUK (BS 1),Poland,1,germany,C,Cardiovascular system
C01AA05,Aspen Bad Oldesloe GmbH,Germany,2,germany,C,Cardiovascular system
C01AA05,Deccan Nutraceuticals Private Limited,India,1,germany,C,Cardiovascular system
C01AA05,Aspen Germany GmbH,Germany,1,germany,C,Cardiovascular system
C01AA05,Aspen Bad Oldesloe GmbH,Germany,2,germany,C,Cardiovascular system
C01AA05,Deccan Nutraceuticals Private Limited,India,1,germany,C,Cardiovascular system
C01AA05,Aspen Germany GmbH,Germany,1,germany,C,Cardiovascular system
C01AA05,Aspen Bad Oldesloe GmbH,Germany,2,germany,C,Cardiovascular system
C01AA05,Deccan Nutraceuticals Private Limited,India,1,germany,C,Cardiovascular system
C01AA05,Aspen Germany GmbH,Germany,1,germany,C,Cardiovascular system
C01BB01,B. Braun Melsungen Aktiengesellschaft,Germany,2,germany,C,Cardiovascular system
C01BB01,Moehs Catalana S.L. (BS 1),Spain,1,germany,C,Cardiovascular system
C01BB01,S.I.M.S. S.r.l. - Societa Italiana Medicinali Scandicci,Italy,1,germany,C,Cardiovascular system
C01BB01,"MOEHS BCN, S.L. (BS 1)",Spain,1,germany,C,Cardiovascular system
C01BB01,MOEHS IBÉRICA S.L.,Spain,1,germany,C,Cardiovascular system
C01BB01,Laboratoire Aguettant,France,2,germany,C,Cardiovascular system
C01BB01,Laboratoire Aguettant (BS 1),France,2,germany,C,Cardiovascular system
C01BB01,MOEHS IBÉRICA S.L.,Spain,1,germany,C,Cardiovascular system
C01BB01,"MOEHS BCN, S.L. (BS 1)",Spain,1,germany,C,Cardiovascular system
C01BB01,Moehs Catalana S.L. (BS 1),Spain,1,germany,C,Cardiovascular system
C01BB01,Cambrex Karlskoga AB (BS 1),Sweden,1,germany,C,Cardiovascular system
C01BB01,Aguettant Deutschland GmbH,Germany,1,germany,C,Cardiovascular system
C01BB01,CENEXI Rechtsform: S.A.S.,France,2,germany,C,Cardiovascular system
C01BB01,AstraZeneca GmbH,Germany,2,germany,C,Cardiovascular system
C01BB01,Cambrex Karlskoga Aktiebolag,Sweden,1,germany,C,Cardiovascular system
C01BB01,Aspen Germany GmbH,Germany,1,germany,C,Cardiovascular system
C01BB01,Mibe GmbH Arzneimittel,Germany,2,germany,C,Cardiovascular system
C01BB01,"MOEHS BCN, S.L. (BS 1)",Spain,1,germany,C,Cardiovascular system
C01BB01,Moehs Catalana S.L. (BS 1),Spain,1,germany,C,Cardiovascular system
C01BB01,Mibe GmbH Arzneimittel,Germany,2,germany,C,Cardiovascular system
C01BB01,"MOEHS BCN, S.L. (BS 1)",Spain,1,germany,C,Cardiovascular system
C01BB01,Moehs Catalana S.L. (BS 1),Spain,1,germany,C,Cardiovascular system
C01BB01,Mibe GmbH Arzneimittel,Germany,2,germany,C,Cardiovascular system
C01BB01,Moehs Catalana S.L. (BS 1),Spain,1,germany,C,Cardiovascular system
C01BB01,"MOEHS BCN, S.L. (BS 1)",Spain,1,germany,C,Cardiovascular system
C01BB02,Agence Générale des Equipements et Produits de Santé (BS 1) Etablissement Pharmacuetique des Hôpitaux de Paris (AGEPS-EPHP),France,2,germany,C,Cardiovascular system
C01BB02,Lupin Healthcare (UK) Limited,United Kingdom,2,germany,C,Cardiovascular system
C01BB02,Hormosan Pharma Gesellschaft mit beschränkter Haftung,Germany,2,germany,C,Cardiovascular system
C01BB02,Agence Générale des Equipements et Produits de Santé Etablissement Pharmacuetique des Hôpitaux de Paris (AGEPS-EPHP),France,2,germany,C,Cardiovascular system
C01BB02,Hormosan Pharma Gesellschaft mit beschränkter Haftung,Germany,2,germany,C,Cardiovascular system
C01BB02,Agence Générale des Equipements et Produits de Santé (BS 1) Etablissement Pharmacuetique des Hôpitaux de Paris (AGEPS-EPHP),France,2,germany,C,Cardiovascular system
C01BB02,Lupin Healthcare (UK) Limited,United Kingdom,2,germany,C,Cardiovascular system
C01BB02,Agence Générale des Equipements et Produits de Santé Etablissement Pharmacuetique des Hôpitaux de Paris (AGEPS-EPHP),France,2,germany,C,Cardiovascular system
C01BB02,Lupin Healthcare (UK) Limited,United Kingdom,2,germany,C,Cardiovascular system
C01BB02,Hormosan Pharma Gesellschaft mit beschränkter Haftung,Germany,2,germany,C,Cardiovascular system
C01BB02,Agence Générale des Equipements et Produits de Santé (BS 1) Etablissement Pharmacuetique des Hôpitaux de Paris (AGEPS-EPHP),France,2,germany,C,Cardiovascular system
C01BB02,Agence Générale des Equipements et Produits de Santé Etablissement Pharmacuetique des Hôpitaux de Paris (AGEPS-EPHP),France,2,germany,C,Cardiovascular system
C01BB02,Hormosan Pharma Gesellschaft mit beschränkter Haftung,Germany,2,germany,C,Cardiovascular system
C01BB02,Lupin Healthcare (UK) Limited,United Kingdom,2,germany,C,Cardiovascular system
C01BB02,Agence Générale des Equipements et Produits de Santé Etablissement Pharmacuetique des Hôpitaux de Paris (AGEPS-EPHP),France,2,germany,C,Cardiovascular system
C01BB02,Agence Générale des Equipements et Produits de Santé (BS 1) Etablissement Pharmacuetique des Hôpitaux de Paris (AGEPS-EPHP),France,2,germany,C,Cardiovascular system
C01BC04,Mylan Hungary Kft.,Hungary,2,germany,C,Cardiovascular system
C01BC04,Maprimed S.A. (BS 1),Argentina,1,germany,C,Cardiovascular system
C01BC04,A.M.S.A. Anonima Materie Sintetiche E Affini S.p.A. (BS 1),Italy,1,germany,C,Cardiovascular system
C01BC04,Viatris Healthcare GmbH,Germany,1,germany,C,Cardiovascular system
C01BC04,Mylan Hungary Kft.,Hungary,2,germany,C,Cardiovascular system
C01BC04,Maprimed S.A. (BS 1),Argentina,1,germany,C,Cardiovascular system
C01BC04,A.M.S.A. Anonima Materie Sintetiche E Affini S.p.A. (BS 1),Italy,1,germany,C,Cardiovascular system
C01BC04,Viatris Healthcare GmbH,Germany,1,germany,C,Cardiovascular system
C01BC04,Salutas Pharma GmbH,Germany,2,germany,C,Cardiovascular system
C01BC04,Quimica Sintetica S.A. (BS 4),Spain,1,germany,C,Cardiovascular system
C01BC04,Maprimed S.A. (BS 1),Argentina,1,germany,C,Cardiovascular system
C01BC04,Salutas Pharma GmbH,Germany,2,germany,C,Cardiovascular system
C01BC04,Maprimed S.A. (BS 1),Argentina,1,germany,C,Cardiovascular system
C01BC04,Quimica Sintetica S.A. (BS 4),Spain,1,germany,C,Cardiovascular system
C01BC04,ALKALOID-INT d.o.o.,Slovenia,2,germany,C,Cardiovascular system
C01BC04,Maprimed S.A. (BS 1),Argentina,1,germany,C,Cardiovascular system
C01BC04,Quimica Sintetica S.A. (BS 4),Spain,1,germany,C,Cardiovascular system
C01BC04,A.M.S.A. Anonima Materie Sintetiche E Affini S.p.A. (BS 1),Italy,1,germany,C,Cardiovascular system
C01BC04,ALKALOID-INT d.o.o.,Slovenia,2,germany,C,Cardiovascular system
C01BC04,Quimica Sintetica S.A. (BS 4),Spain,1,germany,C,Cardiovascular system
C01BC04,A.M.S.A. Anonima Materie Sintetiche E Affini S.p.A. (BS 1),Italy,1,germany,C,Cardiovascular system
C01BC04,Maprimed S.A. (BS 1),Argentina,1,germany,C,Cardiovascular system
C01BC04,Salutas Pharma GmbH,Germany,2,germany,C,Cardiovascular system
C01BC04,Quimica Sintetica S.A. (BS 4),Spain,1,germany,C,Cardiovascular system
C01BC04,Maprimed S.A. (BS 1),Argentina,1,germany,C,Cardiovascular system
C01BC04,Salutas Pharma GmbH,Germany,2,germany,C,Cardiovascular system
C01BC04,Quimica Sintetica S.A. (BS 4),Spain,1,germany,C,Cardiovascular system
C01BC04,Maprimed S.A. (BS 1),Argentina,1,germany,C,Cardiovascular system
C01BC04,Micro Labs GmbH,Germany,2,germany,C,Cardiovascular system
C01BC04,Emcure Pharmaceuticals Limited (BS 2),India,1,germany,C,Cardiovascular system
C01BC04,Micro Labs GmbH,Germany,2,germany,C,Cardiovascular system
C01BC04,Emcure Pharmaceuticals Limited (BS 2),India,1,germany,C,Cardiovascular system
C01BC04,SGS Pharma Magyarország Kft.,Hungary,2,germany,C,Cardiovascular system
C01BC04,MIAS Pharma Limited,Ireland,2,germany,C,Cardiovascular system
C01BC04,Tillomed Malta Ltd.,Malta,2,germany,C,Cardiovascular system
C01BC04,Tillomed Malta Ltd. (BS 1),Malta,2,germany,C,Cardiovascular system
C01BC04,Emcure Pharmaceuticals Limited (BS 2),India,1,germany,C,Cardiovascular system
C01BC04,Aurore Pharmaceuticals Private Limited (BS 1),India,1,germany,C,Cardiovascular system
C01BC04,MIAS Pharma Limited,Ireland,2,germany,C,Cardiovascular system
C01BC04,Tillomed Malta Ltd. (BS 1),Malta,2,germany,C,Cardiovascular system
C01BC04,Tillomed Malta Ltd.,Malta,2,germany,C,Cardiovascular system
C01BC04,SGS Pharma Magyarország Kft.,Hungary,2,germany,C,Cardiovascular system
C01BC04,MIAS Pharma Limited,Ireland,2,germany,C,Cardiovascular system
C01BC04,Emcure Pharmaceuticals Limited (BS 2),India,1,germany,C,Cardiovascular system
C01BC04,Aurore Pharmaceuticals Private Limited (BS 1),India,1,germany,C,Cardiovascular system
C01BC04,Accord-UK Ltd,United Kingdom,2,germany,C,Cardiovascular system
C01BC04,Merckle GmbH - Geschäftsanschrift -,Germany,2,germany,C,Cardiovascular system
C01BC04,Quimica Sintetica S.A. (BS 4),Spain,1,germany,C,Cardiovascular system
C01BC04,Unimark Remedies Limited (BS 2),India,1,germany,C,Cardiovascular system
C01BC04,Maprimed S.A. (BS 1),Argentina,1,germany,C,Cardiovascular system
C01BC04,Salutas Pharma GmbH,Germany,2,germany,C,Cardiovascular system
C01BC04,Maprimed S.A. (BS 1),Argentina,1,germany,C,Cardiovascular system
C01BC04,Quimica Sintetica S.A. (BS 4),Spain,1,germany,C,Cardiovascular system
C01BC04,kohlpharma GmbH,Germany,2,germany,C,Cardiovascular system
C01BC04,APL Swift Services (Malta) Limited,Malta,2,germany,C,Cardiovascular system
C01BC04,Apitoria Pharma Private Limited (BS 3),India,1,germany,C,Cardiovascular system
C01BC04,Maprimed S.A. (BS 1),Argentina,1,germany,C,Cardiovascular system
C01BC04,Química Sintética S.A.,Spain,1,germany,C,Cardiovascular system
C01BC04,Orifarm GmbH - Geschäftsanschrift -,Germany,2,germany,C,Cardiovascular system
C01BC04,Orifarm Supply s.r.o. (BS 1),Czech Republic,2,germany,C,Cardiovascular system
C01BC04,1 0 1 Carefarm GmbH,Germany,2,germany,C,Cardiovascular system
C01BC04,APL Swift Services (Malta) Limited,Malta,2,germany,C,Cardiovascular system
C01BC04,Maprimed S.A. (BS 1),Argentina,1,germany,C,Cardiovascular system
C01BC04,Química Sintética S.A.,Spain,1,germany,C,Cardiovascular system
C01BC04,Apitoria Pharma Private Limited (BS 3),India,1,germany,C,Cardiovascular system
C01BC04,APL Swift Services (Malta) Limited,Malta,2,germany,C,Cardiovascular system
C01BC04,Apitoria Pharma Private Limited (BS 3),India,1,germany,C,Cardiovascular system
C01BC04,Quimica Sintetica S.A. (BS 4),Spain,1,germany,C,Cardiovascular system
C01BC04,Maprimed S.A. (BS 1),Argentina,1,germany,C,Cardiovascular system
C01BC04,APL Swift Services (Malta) Limited,Malta,2,germany,C,Cardiovascular system
C01BC04,Apitoria Pharma Private Limited (BS 3),India,1,germany,C,Cardiovascular system
C01BC04,Maprimed S.A. (BS 1),Argentina,1,germany,C,Cardiovascular system
C01BC04,Quimica Sintetica S.A. (BS 4),Spain,1,germany,C,Cardiovascular system
C01BC04,STADA Arzneimittel Aktiengesellschaft - Geschäftsanschrift -,Germany,2,germany,C,Cardiovascular system
C01BC04,Unimark Remedies Limited,India,1,germany,C,Cardiovascular system
C01BC04,Química Sintética S.A.,Spain,1,germany,C,Cardiovascular system
C01BC04,Maprimed S.A. (BS 1),Argentina,1,germany,C,Cardiovascular system
C01BC04,EMRA-MED Arzneimittel GmbH,Germany,2,germany,C,Cardiovascular system
C01BC04,A. Müller & Partner A.C.A.-Pharma GmbH & Co.,Germany,2,germany,C,Cardiovascular system
C01BC04,MPA Pharma GmbH,Germany,2,germany,C,Cardiovascular system
C01BC04,Mylan Hungary Kft.,Hungary,2,germany,C,Cardiovascular system
C01BC04,Rottapharm Ltd.,Ireland,2,germany,C,Cardiovascular system
C01BC04,Maprimed S.A. (BS 1),Argentina,1,germany,C,Cardiovascular system
C01BC04,Orgapharm S.A.S. (BS 1),France,1,germany,C,Cardiovascular system
C01BC04,Química Sintética S.A.,Spain,1,germany,C,Cardiovascular system
C01BC04,ACA Müller ADAG Pharma Aktiengesellschaft,Germany,2,germany,C,Cardiovascular system
C01BC04,Orifarm GmbH,Germany,2,germany,C,Cardiovascular system
C01BC04,Orifarm Supply s.r.o. (BS 1),Czech Republic,2,germany,C,Cardiovascular system
C01BC04,CENEXI Rechtsform: S.A.S.,France,2,germany,C,Cardiovascular system
C01BC04,MEDA Pharma GmbH & Co. KG,Germany,2,germany,C,Cardiovascular system
C01BC04,Orgapharm S.A.S. (BS 2),France,1,germany,C,Cardiovascular system
